ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD 
1323,8,Q4 2024,4,2024,855,217,6,4400.76,2541.0,17339.4,10197.0
1324,8,Q4 2024,4,2024,854,216,6,18118.08,2530.0,71633.52,10186.0
1325,8,Q4 2024,4,2024,847,216,6,1296.0,2538.0,5082.0,10106.0
1326,8,Q4 2024,4,2024,851,222,6,7965.36,2607.0,30533.88,10155.0
1327,8,Q4 2024,4,2024,852,215,6,7714.2,2532.0,30569.76,10173.0
1328,8,Q4 2024,4,2024,847,220,7,7893.6,2581.0,30390.36,10097.0
1329,8,Q4 2024,4,2024,848,215,7,7714.2,2525.0,30426.24,10121.0
1330,8,Q4 2024,4,2024,846,217,6,1302.0,2552.0,5076.0,10096.0
1331,8,Q4 2024,4,2024,837,209,6,11260.92,2458.0,45097.56,9990.0
1332,8,Q4 2024,4,2024,837,209,6,4238.52,2441.0,16974.36,9977.0
1333,8,Q4 2024,4,2024,840,222,6,7965.36,2611.0,30139.2,10023.0
1334,8,Q4 2024,4,2024,855,220,7,9741.6,2583.0,37859.4,10203.0
1335,8,Q4 2024,4,2024,857,213,6,7642.44,2516.0,30749.16,10225.0
1336,8,Q4 2024,4,2024,839,214,7,7678.32,2501.0,30103.32,10001.0
1337,8,Q4 2024,4,2024,860,215,7,7714.2,2510.0,30856.8,10249.0
1338,8,Q4 2024,4,2024,849,210,6,10054.8,2475.0,40650.12,10129.0
1339,8,Q4 2024,4,2024,852,225,6,10773.0,2641.0,40793.76,10165.0
1340,8,Q4 2024,4,2024,847,216,6,9046.08,2548.0,35472.36,10106.0
1341,8,Q4 2024,4,2024,842,217,6,9087.96,2547.0,35262.96,10041.0
1342,8,Q4 2024,4,2024,850,219,7,9171.72,2573.0,35598.0,10125.0
1343,8,Q4 2024,4,2024,854,216,6,9046.08,2535.0,35765.52,10191.0
1344,8,Q4 2024,4,2024,847,212,6,8878.56,2498.0,35472.36,10118.0
1345,8,Q4 2024,4,2024,844,209,6,8752.92,2465.0,35346.72,10077.0
1346,8,Q4 2024,4,2024,867,222,6,9297.36,2599.0,36309.96,10339.0
1347,8,Q4 2024,4,2024,851,219,7,9171.72,2557.0,35639.88,10141.0
1348,8,Q4 2024,4,2024,859,213,7,8920.44,2508.0,35974.92,10252.0
1349,8,Q4 2024,4,2024,844,219,7,9171.72,2555.0,35346.72,10055.0
1350,8,Q4 2024,4,2024,846,220,6,7101.6,2601.0,27308.88,10100.0
1351,8,Q4 2024,4,2024,854,220,7,7101.6,2583.0,27567.12,10191.0
1352,8,Q4 2024,4,2024,848,218,6,8606.64,2564.0,33479.04,10124.0
1353,8,Q4 2024,4,2024,845,216,7,6972.48,2534.0,27276.6,10082.0
1354,8,Q4 2024,4,2024,855,217,6,7785.96,2559.0,30677.4,10215.0
1355,8,Q4 2024,4,2024,844,218,7,7037.04,2568.0,27244.32,10067.0
1356,8,Q4 2024,4,2024,860,223,6,8001.24,2642.0,30856.8,10282.0
1357,8,Q4 2024,4,2024,853,216,6,6972.48,2538.0,27534.84,10182.0
1358,8,Q4 2024,4,2024,849,215,7,6940.2,2539.0,27405.72,10134.0
1359,8,Q4 2024,4,2024,856,215,6,6940.2,2533.0,27631.68,10218.0
1360,8,Q4 2024,4,2024,851,215,7,7714.2,2511.0,30533.88,10143.0
1361,8,Q4 2024,4,2024,854,219,6,7069.32,2569.0,27567.12,10189.0
1362,8,Q4 2024,4,2024,844,211,7,9596.28,2469.0,38385.12,10065.0
1363,8,Q4 2024,4,2024,842,218,6,8606.64,2568.0,33242.16,10054.0
1364,8,Q4 2024,4,2024,849,212,6,6843.36,2484.0,27405.72,10128.0
1365,8,Q4 2024,4,2024,850,217,7,7004.76,2543.0,27438.0,10129.0
1366,8,Q4 2024,4,2024,857,214,7,7678.32,2507.0,30749.16,10223.0
1367,8,Q4 2024,4,2024,857,224,6,7230.72,2644.0,27663.96,10228.0
1368,8,Q4 2024,4,2024,855,216,6,7750.08,2555.0,30677.4,10216.0
1369,8,Q4 2024,4,2024,851,211,6,6811.08,2479.0,27470.28,10153.0
1370,8,Q4 2024,4,2024,848,217,6,7004.76,2554.0,27373.44,10116.0
1371,8,Q4 2024,4,2024,852,217,6,7004.76,2554.0,27502.56,10174.0
1372,8,Q4 2024,4,2024,856,219,6,4178.52,2581.0,16332.48,10225.0
1373,8,Q4 2024,4,2024,848,214,6,4083.12,2515.0,16179.84,10117.0
1374,8,Q4 2024,4,2024,857,217,7,4140.36,2536.0,16351.56,10216.0
1375,8,Q4 2024,4,2024,854,220,6,4197.6,2582.0,16294.32,10190.0
1376,8,Q4 2024,4,2024,847,213,6,36269.64,2493.0,144227.16,10101.0
1377,8,Q4 2024,4,2024,859,218,6,37121.04,2559.0,146270.52,10251.0
1378,8,Q4 2024,4,2024,866,222,6,8764.56,2602.0,34189.68,10330.0
1379,8,Q4 2024,4,2024,857,217,6,8567.16,2545.0,33834.36,10225.0
1380,8,Q4 2024,4,2024,853,217,7,8567.16,2545.0,33676.44,10177.0
1381,8,Q4 2024,4,2024,849,221,6,11377.08,2602.0,43706.52,10136.0
1382,8,Q4 2024,4,2024,840,215,7,11068.2,2520.0,43243.2,10017.0
1383,8,Q4 2024,4,2024,854,214,7,11016.72,2524.0,43963.92,10191.0
1384,8,Q4 2024,4,2024,845,214,7,11016.72,2510.0,43500.6,10077.0
1385,8,Q4 2024,4,2024,856,223,7,11480.04,2624.0,44066.88,10218.0
1386,8,Q4 2024,4,2024,847,213,6,10965.24,2507.0,43603.56,10108.0
1387,8,Q4 2024,4,2024,860,224,6,12069.12,2632.0,46336.8,10264.0
1388,8,Q4 2024,4,2024,852,215,6,11068.2,2521.0,43860.96,10165.0
1389,8,Q4 2024,4,2024,852,218,6,11222.64,2560.0,43860.96,10168.0
1390,8,Q4 2024,4,2024,850,215,7,11068.2,2532.0,43758.0,10152.0
1391,8,Q4 2024,4,2024,845,216,6,9564.48,2541.0,37416.6,10089.0
1392,8,Q4 2024,4,2024,861,220,7,7893.6,2580.0,30892.68,10272.0
1393,8,Q4 2024,4,2024,862,216,6,7750.08,2532.0,30928.56,10279.0
1394,8,Q4 2024,4,2024,862,214,7,7678.32,2529.0,30928.56,10288.0
1395,8,Q4 2024,4,2024,854,217,6,10389.96,2541.0,40889.52,10185.0
1396,8,Q4 2024,4,2024,855,209,6,10006.92,2480.0,40937.4,10204.0
1397,8,Q4 2024,4,2024,853,215,6,10294.2,2542.0,40841.64,10187.0
1398,8,Q4 2024,4,2024,843,215,7,10294.2,2523.0,40362.84,10059.0
1399,8,Q4 2024,4,2024,845,214,6,10759.92,2512.0,42486.6,10084.0
1400,8,Q4 2024,4,2024,841,220,6,11061.6,2589.0,42285.48,10038.0
1401,8,Q4 2024,4,2024,865,218,6,10961.04,2552.0,43492.2,10316.0
1402,8,Q4 2024,4,2024,847,216,6,10860.48,2540.0,42587.16,10105.0
1403,8,Q4 2024,4,2024,861,216,6,9305.28,2540.0,37091.88,10280.0
1404,8,Q4 2024,4,2024,868,221,6,11111.88,2595.0,43643.04,10359.0
1405,8,Q4 2024,4,2024,849,219,6,9697.32,2569.0,37593.72,10125.0
1406,8,Q4 2024,4,2024,860,215,7,9520.2,2526.0,38080.8,10263.0
1407,8,Q4 2024,4,2024,861,214,6,12300.72,2524.0,49490.28,10284.0
1408,8,Q4 2024,4,2024,852,214,6,7678.32,2497.0,30569.76,10153.0
1409,8,Q4 2024,4,2024,860,219,6,7857.72,2579.0,30856.8,10266.0
1410,8,Q4 2024,4,2024,849,219,6,7857.72,2576.0,30462.12,10134.0
1411,8,Q4 2024,4,2024,848,220,6,11853.6,2612.0,45690.24,10116.0
1412,8,Q4 2024,4,2024,858,217,6,8567.16,2553.0,33873.84,10245.0
1413,8,Q4 2024,4,2024,844,221,7,7929.48,2597.0,30282.72,10070.0
1414,8,Q4 2024,4,2024,853,218,7,11745.84,2568.0,45959.64,10188.0
1415,8,Q4 2024,4,2024,851,220,7,9741.6,2586.0,37682.28,10149.0
1416,8,Q4 2024,4,2024,835,220,6,7893.6,2597.0,29959.8,9970.0
1417,8,Q4 2024,4,2024,848,215,7,18034.2,2511.0,71130.24,10107.0
1418,8,Q4 2024,4,2024,848,220,7,18453.6,2582.0,71130.24,10118.0
1419,8,Q4 2024,4,2024,853,218,6,18285.84,2567.0,71549.64,10184.0
1420,8,Q4 2024,4,2024,850,215,7,18034.2,2523.0,71298.0,10137.0
1421,8,Q4 2024,4,2024,846,211,6,17698.68,2473.0,70962.48,10093.0
1422,8,Q4 2024,4,2024,850,215,6,18034.2,2524.0,71298.0,10144.0
1423,8,Q4 2024,4,2024,855,223,7,23522.04,2620.0,90185.4,10204.0
1424,8,Q4 2024,4,2024,847,212,6,1526.4,2491.0,6098.4,10105.0
1425,8,Q4 2024,4,2024,849,220,7,7022.4,2601.0,27100.08,10147.0
1426,8,Q4 2024,4,2024,863,219,6,1734.48,2577.0,6834.96,10293.0
1427,8,Q4 2024,4,2024,857,216,7,4017.6,2526.0,15940.2,10218.0
1428,8,Q4 2024,4,2024,849,216,6,3888.0,2551.0,15282.0,10140.0
1429,8,Q4 2024,4,2024,851,218,6,6749.28,2567.0,26346.96,10157.0
1430,8,Q4 2024,4,2024,853,218,6,6173.76,2575.0,24156.96,10183.0
1431,8,Q4 2024,4,2024,855,214,6,5649.6,2512.0,22572.0,10201.0
1432,8,Q4 2024,4,2024,855,222,6,6020.64,2606.0,23187.6,10202.0
1433,8,Q4 2024,4,2024,849,218,6,9312.96,2580.0,36269.28,10136.0
1434,8,Q4 2024,4,2024,847,217,6,4687.2,2559.0,18295.2,10110.0
1435,8,Q4 2024,4,2024,848,215,7,3715.2,2527.0,14653.44,10123.0
1436,8,Q4 2024,4,2024,852,216,6,3784.32,2535.0,14927.04,10164.0
1437,8,Q4 2024,4,2024,835,212,7,4909.92,2489.0,19338.6,9965.0
1438,8,Q4 2024,4,2024,850,216,6,6246.72,2535.0,24582.0,10143.0
1439,8,Q4 2024,4,2024,850,213,6,2479.32,2503.0,9894.0,10147.0
1440,8,Q4 2024,4,2024,856,222,7,3969.36,2609.0,15305.28,10217.0
1441,8,Q4 2024,4,2024,323,84,3,6340.32,984.0,24380.04,3839.0
1442,8,Q4 2024,4,2024,335,89,3,5329.32,1045.0,20059.8,3990.0
1443,8,Q4 2024,4,2024,338,88,3,5269.44,1027.0,20239.44,4023.0
1444,8,Q4 2024,4,2024,335,85,3,5089.8,988.0,20059.8,3980.0
1445,8,Q4 2024,4,2024,129,32,2,2184.96,375.0,8808.12,1522.0
1446,8,Q4 2024,4,2024,129,32,2,1992.96,373.0,8034.12,1521.0
1447,8,Q4 2024,4,2024,845,216,7,14230.08,2519.0,55668.6,10067.0
1448,8,Q4 2024,4,2024,843,215,7,20614.2,2522.0,80826.84,10050.0
1449,8,Q4 2024,4,2024,836,207,6,13637.16,2430.0,55075.68,9978.0
1450,8,Q4 2024,4,2024,855,215,6,20614.2,2527.0,81977.4,10202.0
1451,8,Q4 2024,4,2024,841,215,7,14164.2,2530.0,55405.08,10033.0
1452,8,Q4 2024,4,2024,850,217,6,20805.96,2545.0,81498.0,10141.0
1453,8,Q4 2024,4,2024,855,219,7,14427.72,2569.0,56327.4,10199.0
1454,8,Q4 2024,4,2024,850,215,6,20614.2,2520.0,81498.0,10137.0
1455,8,Q4 2024,4,2024,848,220,6,14493.6,2589.0,55866.24,10113.0
1456,8,Q4 2024,4,2024,863,230,6,15152.4,2702.0,56854.44,10298.0
1457,8,Q4 2024,4,2024,853,221,6,21189.48,2601.0,81785.64,10180.0
1458,8,Q4 2024,4,2024,857,216,7,7231.68,2544.0,28692.36,10222.0
1459,8,Q4 2024,4,2024,851,218,6,20901.84,2557.0,81593.88,10153.0
1460,8,Q4 2024,4,2024,853,214,7,20518.32,2516.0,81785.64,10176.0
1461,8,Q4 2024,4,2024,856,222,7,21285.36,2610.0,82073.28,10218.0
1462,8,Q4 2024,4,2024,854,215,7,25774.2,2517.0,102377.52,10185.0
1463,8,Q4 2024,4,2024,845,222,6,38068.56,2620.0,144900.6,10079.0
1464,8,Q4 2024,4,2024,851,220,7,7365.6,2578.0,28491.48,10150.0
1465,8,Q4 2024,4,2024,846,215,7,20614.2,2529.0,81114.48,10101.0
1466,8,Q4 2024,4,2024,868,222,7,11428.56,2606.0,44684.64,10356.0
1467,8,Q4 2024,4,2024,847,225,6,17253.0,2646.0,64947.96,10110.0
1468,8,Q4 2024,4,2024,855,216,6,6454.08,2546.0,25547.4,10203.0
1469,8,Q4 2024,4,2024,853,222,7,5301.36,2599.0,20369.64,10162.0
1470,8,Q4 2024,4,2024,858,219,6,11274.12,2581.0,44169.84,10242.0
1471,8,Q4 2024,4,2024,838,214,7,5957.76,2508.0,23329.92,9996.0
1472,8,Q4 2024,4,2024,850,218,7,3165.36,2559.0,12342.0,10143.0
1473,8,Q4 2024,4,2024,851,220,7,10137.6,2587.0,39214.08,10150.0
1474,8,Q4 2024,4,2024,858,220,6,5253.6,2581.0,20489.04,10237.0
1475,8,Q4 2024,4,2024,853,217,6,6249.6,2557.0,24566.4,10178.0
1476,8,Q4 2024,4,2024,852,214,6,7575.6,2528.0,30160.8,10172.0
1477,8,Q4 2024,4,2024,848,217,6,1328.04,2544.0,5189.76,10116.0
1478,8,Q4 2024,4,2024,854,213,7,7105.68,2497.0,28489.44,10182.0
1479,8,Q4 2024,4,2024,858,224,6,6504.96,2642.0,24916.32,10240.0
1480,8,Q4 2024,4,2024,840,215,6,5959.8,2541.0,23284.8,10013.0
1481,8,Q4 2024,4,2024,845,209,6,4790.28,2456.0,19367.4,10088.0
1482,8,Q4 2024,4,2024,846,214,6,7293.12,2507.0,28831.68,10091.0
1483,8,Q4 2024,4,2024,852,218,6,8842.08,2580.0,34557.12,10168.0
1484,8,Q4 2024,4,2024,855,217,7,2421.72,2543.0,9541.8,10192.0
1485,8,Q4 2024,4,2024,857,222,6,7059.6,2601.0,27252.6,10221.0
1486,8,Q4 2024,4,2024,848,221,7,2545.92,2588.0,9768.96,10112.0
1487,8,Q4 2024,4,2024,856,219,6,3968.28,2576.0,15510.72,10212.0
1488,8,Q4 2024,4,2024,836,211,6,4760.16,2488.0,18860.16,9977.0
1489,8,Q4 2024,4,2024,851,217,7,4270.56,2537.0,16747.68,10145.0
1490,8,Q4 2024,4,2024,834,212,6,9845.28,2483.0,38730.96,9947.0
1491,8,Q4 2024,4,2024,852,215,6,6940.2,2534.0,27502.56,10173.0
1492,8,Q4 2024,4,2024,841,219,7,8199.36,2563.0,31487.04,10025.0
1493,8,Q4 2024,4,2024,854,222,7,9617.04,2602.0,36995.28,10181.0
1494,8,Q4 2024,4,2024,855,217,7,2187.36,2544.0,8618.4,10200.0
1495,8,Q4 2024,4,2024,846,211,7,2050.92,2475.0,8223.12,10088.0
1496,8,Q4 2024,4,2024,849,224,7,10617.6,2629.0,40242.6,10129.0
1497,8,Q4 2024,4,2024,856,219,7,3337.56,2581.0,13045.44,10214.0
1498,8,Q4 2024,4,2024,856,223,7,7706.88,2632.0,29583.36,10220.0
1499,8,Q4 2024,4,2024,853,220,6,6837.6,2593.0,26511.24,10181.0
1500,8,Q4 2024,4,2024,854,226,7,4854.48,2649.0,18343.92,10185.0
1501,8,Q4 2024,4,2024,844,223,6,1926.72,2618.0,7292.16,10066.0
1502,8,Q4 2024,4,2024,845,218,7,8502.0,2575.0,32955.0,10084.0
1503,8,Q4 2024,4,2024,869,219,6,2154.96,2571.0,8550.96,10371.0
1504,8,Q4 2024,4,2024,849,214,7,6959.28,2520.0,27609.48,10123.0
1505,8,Q4 2024,4,2024,842,215,6,9030.0,2522.0,35364.0,10046.0
1506,8,Q4 2024,4,2024,844,214,7,19234.32,2503.0,75858.72,10063.0
1507,8,Q4 2024,4,2024,844,214,6,19234.32,2501.0,75858.72,10061.0
1508,8,Q4 2024,4,2024,851,220,6,19773.6,2593.0,76487.88,10152.0
1509,8,Q4 2024,4,2024,845,216,6,19414.08,2539.0,75948.6,10077.0
1510,8,Q4 2024,4,2024,863,220,6,18717.6,2587.0,73424.04,10303.0
1511,8,Q4 2024,4,2024,850,214,7,19234.32,2519.0,76398.0,10128.0
1512,8,Q4 2024,4,2024,861,216,7,19414.08,2528.0,77386.68,10267.0
1513,8,Q4 2024,4,2024,844,214,6,18207.12,2515.0,71807.52,10075.0
1514,8,Q4 2024,4,2024,851,219,7,2864.52,2561.0,11131.08,10145.0
1515,8,Q4 2024,4,2024,850,217,7,19764.36,2543.0,77418.0,10131.0
1516,8,Q4 2024,4,2024,847,215,6,13648.2,2520.0,53767.56,10101.0
1517,8,Q4 2024,4,2024,854,215,6,19582.2,2533.0,77782.32,10192.0
1518,8,Q4 2024,4,2024,864,217,6,13775.16,2546.0,54846.72,10310.0
1519,8,Q4 2024,4,2024,844,220,6,13437.6,2579.0,51551.52,10067.0
1520,8,Q4 2024,4,2024,856,218,7,13315.44,2559.0,52284.48,10215.0
1521,8,Q4 2024,4,2024,127,32,1,1263.36,384.0,5013.96,1503.0
1522,8,Q4 2024,4,2024,852,216,6,12415.68,2536.0,48972.96,10168.0
1523,8,Q4 2024,4,2024,846,219,6,2864.52,2579.0,11065.68,10103.0
1524,8,Q4 2024,4,2024,847,215,7,19324.2,2514.0,76128.36,10098.0
1525,8,Q4 2024,4,2024,846,214,6,2799.12,2509.0,11065.68,10093.0
1526,8,Q4 2024,4,2024,862,225,7,2943.0,2630.0,11274.96,10274.0
1527,8,Q4 2024,4,2024,840,217,7,19503.96,2568.0,75499.2,10029.0
1528,8,Q4 2024,4,2024,841,211,7,2759.88,2469.0,11000.28,10028.0
1529,8,Q4 2024,4,2024,850,219,6,15741.72,2571.0,61098.0,10143.0
1530,8,Q4 2024,4,2024,844,216,7,15526.08,2524.0,60666.72,10060.0
1531,8,Q4 2024,4,2024,861,218,6,15669.84,2573.0,61888.68,10289.0
1532,8,Q4 2024,4,2024,850,214,7,13071.12,2511.0,51918.0,10143.0
1533,8,Q4 2024,4,2024,848,216,6,13193.28,2539.0,51795.84,10123.0
1534,8,Q4 2024,4,2024,853,224,7,13681.92,2625.0,52101.24,10173.0
1535,8,Q4 2024,4,2024,845,221,7,12968.28,2583.0,49584.6,10071.0
1536,8,Q4 2024,4,2024,855,218,6,15669.84,2563.0,61457.4,10207.0
1537,8,Q4 2024,4,2024,852,217,6,16639.56,2559.0,65331.36,10166.0
1538,8,Q4 2024,4,2024,847,221,7,16946.28,2582.0,64947.96,10093.0
1539,8,Q4 2024,4,2024,838,208,6,8211.84,2437.0,33084.24,9997.0
1540,8,Q4 2024,4,2024,846,215,7,8488.2,2521.0,33400.08,10093.0
1541,8,Q4 2024,4,2024,840,215,6,8488.2,2534.0,33163.2,10029.0
1542,8,Q4 2024,4,2024,852,214,6,15382.32,2512.0,61241.76,10168.0
1543,8,Q4 2024,4,2024,851,216,7,15526.08,2529.0,61169.88,10149.0
1544,8,Q4 2024,4,2024,855,218,7,13315.44,2555.0,52223.4,10195.0
1545,8,Q4 2024,4,2024,852,219,7,13113.72,2571.0,51017.76,10167.0
1546,8,Q4 2024,4,2024,860,218,7,13053.84,2564.0,51496.8,10263.0
1547,8,Q4 2024,4,2024,846,221,6,13233.48,2617.0,50658.48,10106.0
1548,8,Q4 2024,4,2024,850,222,6,13293.36,2606.0,50898.0,10142.0
1549,8,Q4 2024,4,2024,854,216,7,19414.08,2536.0,76757.52,10192.0
1550,8,Q4 2024,4,2024,851,216,7,19673.28,2554.0,77509.08,10162.0
1551,8,Q4 2024,4,2024,837,212,6,18291.36,2488.0,72216.36,9984.0
1552,8,Q4 2024,4,2024,850,216,7,9434.88,2547.0,37128.0,10140.0
1553,8,Q4 2024,4,2024,858,224,6,19326.72,2633.0,74028.24,10240.0
1554,8,Q4 2024,4,2024,852,213,6,18377.64,2514.0,73510.56,10166.0
1555,8,Q4 2024,4,2024,853,217,6,20805.96,2563.0,81785.64,10180.0
1556,8,Q4 2024,4,2024,852,219,7,4415.04,2560.0,17176.32,10156.0
1557,8,Q4 2024,4,2024,842,213,7,2453.76,2495.0,9699.84,10043.0
1558,8,Q4 2024,4,2024,841,213,6,7591.32,2507.0,29973.24,10043.0
1559,8,Q4 2024,4,2024,862,220,6,7154.4,2585.0,28032.24,10289.0
1560,8,Q4 2024,4,2024,855,218,6,7403.28,2553.0,29035.8,10197.0
1561,8,Q4 2024,4,2024,856,217,6,3359.16,2556.0,13250.88,10218.0
1562,8,Q4 2024,4,2024,858,223,6,6556.2,2617.0,25225.2,10237.0
1563,8,Q4 2024,4,2024,854,220,6,3669.6,2586.0,14244.72,10194.0
1564,8,Q4 2024,4,2024,847,216,7,3110.4,2542.0,12196.8,10106.0
1565,8,Q4 2024,4,2024,852,215,6,8617.2,2522.0,34148.16,10166.0
1566,8,Q4 2024,4,2024,857,218,7,5781.36,2560.0,22727.64,10228.0
1567,8,Q4 2024,4,2024,857,216,6,4821.12,2533.0,19128.24,10225.0
1568,8,Q4 2024,4,2024,842,217,6,5963.16,2546.0,23138.16,10046.0
1569,8,Q4 2024,4,2024,853,218,6,3793.2,2559.0,14842.2,10179.0
1570,8,Q4 2024,4,2024,863,219,6,8514.72,2572.0,33553.44,10300.0
1571,8,Q4 2024,4,2024,859,219,6,6832.8,2589.0,26800.8,10257.0
1572,8,Q4 2024,4,2024,858,212,6,7046.88,2482.0,28519.92,10234.0
1573,8,Q4 2024,4,2024,837,216,6,6868.8,2543.0,26616.6,9995.0
1574,8,Q4 2024,4,2024,850,218,7,4133.28,2565.0,16116.0,10138.0
1575,8,Q4 2024,4,2024,849,222,6,5088.24,2607.0,19459.08,10131.0
1576,8,Q4 2024,4,2024,856,212,7,8929.44,2494.0,36054.72,10217.0
1577,8,Q4 2024,4,2024,848,219,6,2417.76,2566.0,9361.92,10114.0
1578,8,Q4 2024,4,2024,838,213,7,3450.6,2494.0,13575.6,9994.0
1579,8,Q4 2024,4,2024,849,220,6,4831.2,2579.0,18644.04,10127.0
1580,8,Q4 2024,4,2024,864,220,6,2508.0,2584.0,9849.6,10312.0
1581,8,Q4 2024,4,2024,842,216,6,1477.44,2531.0,5759.28,10043.0
1582,8,Q4 2024,4,2024,842,216,6,5676.48,2532.0,22127.76,10044.0
1583,8,Q4 2024,4,2024,853,214,6,8371.68,2511.0,33369.36,10179.0
1584,8,Q4 2024,4,2024,857,221,6,7849.92,2615.0,30440.64,10235.0
1585,8,Q4 2024,4,2024,849,215,6,3044.4,2523.0,12021.84,10131.0
1586,8,Q4 2024,4,2024,852,218,6,5519.76,2568.0,21572.64,10176.0
1587,8,Q4 2024,4,2024,848,219,6,9014.04,2574.0,34903.68,10122.0
1588,8,Q4 2024,4,2024,838,216,6,3654.72,2538.0,14178.96,10002.0
1589,8,Q4 2024,4,2024,846,221,6,7531.68,2586.0,28831.68,10086.0
1590,8,Q4 2024,4,2024,851,221,7,1856.4,2615.0,7148.4,10160.0
1591,8,Q4 2024,4,2024,843,219,6,7568.64,2565.0,29134.08,10053.0
1592,8,Q4 2024,4,2024,832,216,6,7750.08,2538.0,29852.16,9927.0
1593,8,Q4 2024,4,2024,855,216,6,4484.16,2534.0,17749.8,10202.0
1594,8,Q4 2024,4,2024,855,217,6,7421.4,2541.0,29241.0,10197.0
1595,8,Q4 2024,4,2024,845,214,6,5572.56,2529.0,22003.8,10085.0
1596,8,Q4 2024,4,2024,850,212,6,3358.08,2489.0,13464.0,10145.0
1597,8,Q4 2024,4,2024,852,222,6,9297.36,2611.0,35681.76,10165.0
1598,8,Q4 2024,4,2024,857,217,6,3176.88,2550.0,12546.48,10224.0
1599,8,Q4 2024,4,2024,839,213,7,6108.84,2493.0,24062.52,10005.0
1600,8,Q4 2024,4,2024,126,31,2,740.28,360.0,3008.88,1484.0
1601,8,Q4 2024,4,2024,126,31,2,740.28,371.0,3008.88,1493.0
1602,8,Q4 2024,4,2024,126,32,2,764.16,372.0,3008.88,1491.0
1603,8,Q4 2024,4,2024,129,31,2,740.28,367.0,3080.52,1521.0
1604,8,Q4 2024,4,2024,124,31,2,740.28,364.0,2961.12,1460.0
1605,8,Q4 2024,4,2024,126,37,2,1460.76,421.0,4974.48,1479.0
1606,8,Q4 2024,4,2024,849,223,7,9874.44,2617.0,37593.72,10129.0
1607,8,Q4 2024,4,2024,842,215,7,18034.2,2517.0,70626.96,10041.0
1608,8,Q4 2024,4,2024,856,216,7,18118.08,2555.0,71801.28,10219.0
1609,8,Q4 2024,4,2024,854,215,7,18034.2,2530.0,71633.52,10187.0
1610,8,Q4 2024,4,2024,829,204,6,17111.52,2397.0,69536.52,9890.0
1611,8,Q4 2024,4,2024,854,215,6,18034.2,2519.0,71633.52,10187.0
1612,8,Q4 2024,4,2024,845,215,6,18034.2,2553.0,70878.6,10083.0
1613,8,Q4 2024,4,2024,855,225,7,38313.0,2633.0,145589.4,10193.0
1614,8,Q4 2024,4,2024,850,219,6,18369.72,2568.0,71298.0,10140.0
1615,8,Q4 2024,4,2024,860,221,7,18537.48,2596.0,72136.8,10262.0
1616,8,Q4 2024,4,2024,851,218,6,18285.84,2562.0,71381.88,10158.0
1617,8,Q4 2024,4,2024,839,212,7,36099.36,2480.0,142864.92,10004.0
1618,8,Q4 2024,4,2024,845,219,6,1366.56,2580.0,5272.8,10092.0
1619,8,Q4 2024,4,2024,847,215,6,10036.2,2537.0,39537.96,10113.0
1620,8,Q4 2024,4,2024,857,219,6,8646.12,2564.0,33834.36,10220.0
1621,8,Q4 2024,4,2024,852,219,6,10222.92,2574.0,39771.36,10165.0
1622,8,Q4 2024,4,2024,847,221,7,8725.08,2592.0,33439.56,10104.0
1623,8,Q4 2024,4,2024,843,212,7,1399.2,2477.0,5563.8,10049.0
1624,8,Q4 2024,4,2024,846,213,6,9431.64,2513.0,37460.88,10108.0
1625,8,Q4 2024,4,2024,861,224,7,7338.24,2621.0,28206.36,10265.0
1626,8,Q4 2024,4,2024,844,219,7,6491.16,2582.0,25016.16,10082.0
1627,8,Q4 2024,4,2024,852,218,7,8868.24,2550.0,34659.36,10158.0
1628,8,Q4 2024,4,2024,838,219,7,6464.88,2556.0,24737.76,9984.0
1629,8,Q4 2024,4,2024,847,217,6,1328.04,2541.0,5183.64,10101.0
1630,8,Q4 2024,4,2024,855,217,6,5103.84,2554.0,20109.6,10204.0
1631,8,Q4 2024,4,2024,849,216,6,6013.44,2542.0,23636.16,10134.0
1632,8,Q4 2024,4,2024,851,215,6,2580.0,2521.0,10212.0,10153.0
1633,8,Q4 2024,4,2024,851,217,6,6510.0,2545.0,25530.0,10153.0
1634,8,Q4 2024,4,2024,850,216,7,6480.0,2526.0,25500.0,10134.0
1635,8,Q4 2024,4,2024,854,219,6,7594.92,2571.0,29616.72,10191.0
1636,8,Q4 2024,4,2024,844,215,7,2502.6,2513.0,9824.16,10061.0
1637,8,Q4 2024,4,2024,863,221,6,4057.56,2592.0,15844.68,10296.0
1638,8,Q4 2024,4,2024,856,222,7,4129.2,2606.0,15921.6,10214.0
1639,8,Q4 2024,4,2024,859,219,6,7752.6,2572.0,30408.6,10252.0
1640,8,Q4 2024,4,2024,847,217,6,3749.76,2546.0,14636.16,10106.0
1641,8,Q4 2024,4,2024,846,220,6,6256.8,2589.0,24060.24,10101.0
1642,8,Q4 2024,4,2024,849,220,7,7524.0,2574.0,29035.8,10122.0
1643,8,Q4 2024,4,2024,848,214,6,4673.76,2514.0,18520.32,10108.0
1644,8,Q4 2024,4,2024,867,220,6,3511.2,2589.0,13837.32,10340.0
