ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD 
1459,8,Q2 2024,2,2024,418,211,4,20230.68,2540.0,40077.84,4987.0
1460,8,Q2 2024,2,2024,428,216,5,20710.08,2585.0,41036.64,5109.0
1461,8,Q2 2024,2,2024,431,216,5,20710.08,2589.0,41324.28,5125.0
1462,8,Q2 2024,2,2024,430,212,4,25414.56,2551.0,51548.4,5131.0
1463,8,Q2 2024,2,2024,408,195,5,33438.6,2343.0,69963.84,4868.0
1464,8,Q2 2024,2,2024,420,206,5,6896.88,2470.0,14061.6,5000.0
1465,8,Q2 2024,2,2024,418,207,5,19847.16,2484.0,40077.84,4980.0
1466,8,Q2 2024,2,2024,434,218,5,11222.64,2604.0,22342.32,5177.0
1467,8,Q2 2024,2,2024,412,206,4,15796.08,2470.0,31592.16,4914.0
1468,8,Q2 2024,2,2024,426,211,4,6304.68,2520.0,12728.88,5081.0
1469,8,Q2 2024,2,2024,422,207,4,4943.16,2485.0,10077.36,5043.0
1470,8,Q2 2024,2,2024,425,210,4,10810.8,2525.0,21879.0,5072.0
1471,8,Q2 2024,2,2024,420,211,5,5874.24,2534.0,11692.8,5003.0
1472,8,Q2 2024,2,2024,419,209,4,3034.68,2504.0,6083.88,5007.0
1473,8,Q2 2024,2,2024,416,210,3,9676.8,2538.0,19169.28,4978.0
1474,8,Q2 2024,2,2024,429,215,4,5134.2,2600.0,10244.52,5127.0
1475,8,Q2 2024,2,2024,425,212,4,6105.6,2549.0,12240.0,5066.0
1476,8,Q2 2024,2,2024,427,213,5,7540.2,2544.0,15115.8,5086.0
1477,8,Q2 2024,2,2024,420,209,4,1279.08,2505.0,2570.4,5005.0
1478,8,Q2 2024,2,2024,428,215,4,7172.4,2596.0,14278.08,5115.0
1479,8,Q2 2024,2,2024,426,212,5,6156.48,2559.0,12371.04,5082.0
1480,8,Q2 2024,2,2024,419,210,4,5821.2,2527.0,11614.68,5002.0
1481,8,Q2 2024,2,2024,421,210,4,4813.2,2525.0,9649.32,5024.0
1482,8,Q2 2024,2,2024,422,211,5,7190.88,2523.0,14381.76,5028.0
1483,8,Q2 2024,2,2024,421,210,4,8517.6,2535.0,17075.76,5027.0
1484,8,Q2 2024,2,2024,425,210,5,2343.6,2513.0,4743.0,5068.0
1485,8,Q2 2024,2,2024,426,212,4,6741.6,2529.0,13546.8,5083.0
1486,8,Q2 2024,2,2024,422,215,5,2476.8,2574.0,4861.44,5030.0
1487,8,Q2 2024,2,2024,423,213,5,3859.56,2553.0,7664.76,5052.0
1488,8,Q2 2024,2,2024,415,207,5,4669.92,2467.0,9362.4,4945.0
1489,8,Q2 2024,2,2024,422,208,4,4093.44,2501.0,8304.96,5036.0
1490,8,Q2 2024,2,2024,416,204,5,9473.76,2435.0,19319.04,4963.0
1491,8,Q2 2024,2,2024,421,209,5,6746.52,2505.0,13589.88,5012.0
1492,8,Q2 2024,2,2024,418,211,5,7899.84,2530.0,15649.92,4980.0
1493,8,Q2 2024,2,2024,419,211,5,9140.52,2529.0,18151.08,4991.0
1494,8,Q2 2024,2,2024,422,207,5,2086.56,2493.0,4253.76,5037.0
1495,8,Q2 2024,2,2024,429,214,5,2080.08,2564.0,4169.88,5116.0
1496,8,Q2 2024,2,2024,414,204,3,9669.6,2467.0,19623.6,4948.0
1497,8,Q2 2024,2,2024,426,209,5,3185.16,2501.0,6492.24,5077.0
1498,8,Q2 2024,2,2024,425,209,5,7223.04,2513.0,14688.0,5065.0
1499,8,Q2 2024,2,2024,424,208,5,6464.64,2499.0,13177.92,5055.0
1500,8,Q2 2024,2,2024,422,207,4,4446.36,2508.0,9064.56,5037.0
1501,8,Q2 2024,2,2024,414,207,5,1788.48,2481.0,3576.96,4929.0
1502,8,Q2 2024,2,2024,420,206,3,8034.0,2485.0,16380.0,5033.0
1503,8,Q2 2024,2,2024,434,217,5,2135.28,2609.0,4270.56,5172.0
1504,8,Q2 2024,2,2024,425,213,5,6926.76,2546.0,13821.0,5067.0
1505,8,Q2 2024,2,2024,423,210,4,8820.0,2542.0,17766.0,5052.0
1506,8,Q2 2024,2,2024,432,214,5,19234.32,2549.0,38828.16,5138.0
1507,8,Q2 2024,2,2024,420,207,4,18605.16,2473.0,37749.6,5023.0
1508,8,Q2 2024,2,2024,418,207,4,18605.16,2501.0,37569.84,4985.0
1509,8,Q2 2024,2,2024,415,205,5,18425.4,2471.0,37300.2,4947.0
1510,8,Q2 2024,2,2024,428,211,4,17951.88,2536.0,36414.24,5109.0
1511,8,Q2 2024,2,2024,428,214,5,19234.32,2569.0,38468.64,5106.0
1512,8,Q2 2024,2,2024,426,214,5,19234.32,2560.0,38288.88,5082.0
1513,8,Q2 2024,2,2024,424,210,4,17866.8,2527.0,36073.92,5060.0
1514,8,Q2 2024,2,2024,425,211,4,2759.88,2536.0,5559.0,5072.0
1515,8,Q2 2024,2,2024,420,209,4,19035.72,2493.0,38253.6,5001.0
1516,8,Q2 2024,2,2024,421,206,4,13076.88,2469.0,26725.08,5032.0
1517,8,Q2 2024,2,2024,426,210,4,19126.8,2501.0,38800.08,5087.0
1518,8,Q2 2024,2,2024,428,211,4,13394.28,2533.0,27169.44,5116.0
1519,8,Q2 2024,2,2024,419,209,5,12765.72,2491.0,25592.52,4992.0
1520,8,Q2 2024,2,2024,426,212,4,12948.96,2554.0,26020.08,5077.0
1521,8,Q2 2024,2,2024,63,32,2,1263.36,375.0,2487.24,729.0
1522,8,Q2 2024,2,2024,423,211,5,12128.28,2533.0,24314.04,5047.0
1523,8,Q2 2024,2,2024,417,201,4,2629.08,2425.0,5454.36,4976.0
1524,8,Q2 2024,2,2024,419,210,5,18874.8,2508.0,37659.72,4992.0
1525,8,Q2 2024,2,2024,423,215,4,2812.2,2587.0,5532.84,5050.0
1526,8,Q2 2024,2,2024,428,211,5,2759.88,2521.0,5598.24,5097.0
1527,8,Q2 2024,2,2024,417,208,4,18695.04,2484.0,37479.96,4972.0
1528,8,Q2 2024,2,2024,417,209,4,2733.72,2508.0,5454.36,4966.0
1529,8,Q2 2024,2,2024,417,206,3,14807.28,2489.0,29973.96,4993.0
1530,8,Q2 2024,2,2024,424,209,4,15022.92,2517.0,30477.12,5068.0
1531,8,Q2 2024,2,2024,424,210,4,15094.8,2525.0,30477.12,5062.0
1532,8,Q2 2024,2,2024,422,211,5,12887.88,2514.0,25775.76,5024.0
1533,8,Q2 2024,2,2024,424,210,5,12826.8,2524.0,25897.92,5060.0
1534,8,Q2 2024,2,2024,421,208,5,12704.64,2485.0,25714.68,5013.0
1535,8,Q2 2024,2,2024,412,204,4,11970.72,2442.0,24176.16,4904.0
1536,8,Q2 2024,2,2024,427,212,5,15238.56,2547.0,30692.76,5095.0
1537,8,Q2 2024,2,2024,425,212,5,16256.16,2539.0,32589.0,5056.0
1538,8,Q2 2024,2,2024,410,203,5,15566.04,2441.0,31438.8,4884.0
1539,8,Q2 2024,2,2024,417,204,5,8053.92,2424.0,16463.16,4959.0
1540,8,Q2 2024,2,2024,423,214,4,8448.72,2570.0,16700.04,5041.0
1541,8,Q2 2024,2,2024,413,208,4,8211.84,2501.0,16305.24,4930.0
1542,8,Q2 2024,2,2024,429,213,5,15310.44,2542.0,30836.52,5112.0
1543,8,Q2 2024,2,2024,424,210,4,15094.8,2503.0,30477.12,5054.0
1544,8,Q2 2024,2,2024,422,211,4,12887.88,2545.0,25775.76,5047.0
1545,8,Q2 2024,2,2024,421,210,5,12574.8,2489.0,25209.48,5003.0
1546,8,Q2 2024,2,2024,427,208,5,12455.04,2511.0,25568.76,5099.0
1547,8,Q2 2024,2,2024,416,206,4,12335.28,2470.0,24910.08,4961.0
1548,8,Q2 2024,2,2024,415,207,4,12395.16,2476.0,24850.2,4950.0
1549,8,Q2 2024,2,2024,429,209,5,18784.92,2517.0,38558.52,5123.0
1550,8,Q2 2024,2,2024,425,210,4,19126.8,2520.0,38709.0,5073.0
1551,8,Q2 2024,2,2024,415,205,4,17687.4,2459.0,35806.2,4953.0
1552,8,Q2 2024,2,2024,420,208,4,9085.44,2487.0,18345.6,5014.0
1553,8,Q2 2024,2,2024,425,212,5,18291.36,2517.0,36669.0,5052.0
1554,8,Q2 2024,2,2024,426,212,4,18291.36,2565.0,36755.28,5089.0
1555,8,Q2 2024,2,2024,428,214,4,20518.32,2564.0,41036.64,5104.0
1556,8,Q2 2024,2,2024,423,211,4,4253.76,2525.0,8527.68,5040.0
1557,8,Q2 2024,2,2024,416,210,4,2419.2,2523.0,4792.32,4963.0
1558,8,Q2 2024,2,2024,421,208,4,7413.12,2508.0,15004.44,5035.0
1559,8,Q2 2024,2,2024,431,210,4,6829.2,2515.0,14016.12,5135.0
1560,8,Q2 2024,2,2024,429,213,5,7233.48,2562.0,14568.84,5123.0
1561,8,Q2 2024,2,2024,426,211,4,3266.28,2531.0,6594.48,5084.0
1562,8,Q2 2024,2,2024,425,211,5,6203.4,2509.0,12495.0,5047.0
1563,8,Q2 2024,2,2024,424,210,4,3502.8,2528.0,7072.32,5059.0
1564,8,Q2 2024,2,2024,422,212,4,3052.8,2552.0,6076.8,5039.0
1565,8,Q2 2024,2,2024,429,209,5,8376.72,2505.0,17194.32,5110.0
1566,8,Q2 2024,2,2024,429,213,5,5648.76,2543.0,11377.08,5109.0
1567,8,Q2 2024,2,2024,429,218,5,4865.76,2611.0,9575.28,5121.0
1568,8,Q2 2024,2,2024,420,211,4,5798.28,2538.0,11541.6,5013.0
1569,8,Q2 2024,2,2024,428,211,4,3671.4,2546.0,7447.2,5114.0
1570,8,Q2 2024,2,2024,431,217,4,8436.96,2613.0,16757.28,5151.0
1571,8,Q2 2024,2,2024,428,214,4,6676.8,2555.0,13353.6,5102.0
1572,8,Q2 2024,2,2024,431,215,4,7146.6,2588.0,14326.44,5156.0
1573,8,Q2 2024,2,2024,414,211,4,6709.8,2537.0,13165.2,4947.0
1574,8,Q2 2024,2,2024,425,212,5,4019.52,2540.0,8058.0,5064.0
1575,8,Q2 2024,2,2024,421,208,5,4767.36,2497.0,9649.32,5026.0
1576,8,Q2 2024,2,2024,429,215,4,9055.8,2577.0,18069.48,5124.0
1577,8,Q2 2024,2,2024,422,213,5,2351.52,2566.0,4658.88,5029.0
1578,8,Q2 2024,2,2024,413,204,5,3304.8,2432.0,6690.6,4918.0
1579,8,Q2 2024,2,2024,424,210,4,4611.6,2529.0,9311.04,5069.0
1580,8,Q2 2024,2,2024,429,211,5,2405.4,2512.0,4890.6,5100.0
1581,8,Q2 2024,2,2024,419,208,4,1422.72,2485.0,2865.96,5004.0
1582,8,Q2 2024,2,2024,421,211,4,5545.08,2535.0,11063.88,5026.0
1583,8,Q2 2024,2,2024,424,208,5,8136.96,2485.0,16586.88,5056.0
1584,8,Q2 2024,2,2024,430,215,5,7636.8,2567.0,15273.6,5116.0
1585,8,Q2 2024,2,2024,423,210,5,2973.6,2538.0,5989.68,5052.0
1586,8,Q2 2024,2,2024,425,213,5,5393.16,2540.0,10761.0,5066.0
1587,8,Q2 2024,2,2024,413,205,4,8437.8,2455.0,16999.08,4930.0
1588,8,Q2 2024,2,2024,413,206,4,3485.52,2461.0,6987.96,4925.0
1589,8,Q2 2024,2,2024,410,205,5,6986.4,2447.0,13972.8,4883.0
1590,8,Q2 2024,2,2024,424,214,5,1797.6,2546.0,3561.6,5046.0
1591,8,Q2 2024,2,2024,416,203,4,7015.68,2431.0,14376.96,4957.0
1592,8,Q2 2024,2,2024,412,204,4,7319.52,2447.0,14782.56,4913.0
1593,8,Q2 2024,2,2024,433,215,5,4463.4,2570.0,8989.08,5158.0
1594,8,Q2 2024,2,2024,427,211,4,7216.2,2544.0,14603.4,5109.0
1595,8,Q2 2024,2,2024,423,208,5,5416.32,2497.0,11014.92,5046.0
1596,8,Q2 2024,2,2024,431,213,4,3373.92,2552.0,6827.04,5139.0
1597,8,Q2 2024,2,2024,416,208,4,8711.04,2480.0,17422.08,4954.0
1598,8,Q2 2024,2,2024,429,211,4,3089.04,2556.0,6280.56,5126.0
1599,8,Q2 2024,2,2024,418,210,5,6022.8,2516.0,11988.24,4975.0
1600,8,Q2 2024,2,2024,65,30,1,716.4,359.0,1552.2,760.0
1601,8,Q2 2024,2,2024,66,32,2,764.16,373.0,1576.08,762.0
1602,8,Q2 2024,2,2024,62,30,1,716.4,359.0,1480.56,728.0
1603,8,Q2 2024,2,2024,65,32,2,764.16,382.0,1552.2,757.0
1604,8,Q2 2024,2,2024,63,32,2,764.16,372.0,1504.44,726.0
1605,8,Q2 2024,2,2024,58,29,1,1144.92,354.0,2289.84,680.0
1606,8,Q2 2024,2,2024,422,208,4,9210.24,2500.0,18686.16,5037.0
1607,8,Q2 2024,2,2024,422,214,4,17950.32,2566.0,35397.36,5043.0
1608,8,Q2 2024,2,2024,429,212,4,17782.56,2550.0,35984.52,5127.0
1609,8,Q2 2024,2,2024,425,211,4,17698.68,2517.0,35649.0,5064.0
1610,8,Q2 2024,2,2024,421,209,5,17530.92,2503.0,35313.48,5010.0
1611,8,Q2 2024,2,2024,429,215,5,18034.2,2561.0,35984.52,5102.0
1612,8,Q2 2024,2,2024,423,209,4,17530.92,2509.0,35481.24,5050.0
1613,8,Q2 2024,2,2024,417,209,4,35588.52,2516.0,71006.76,4984.0
1614,8,Q2 2024,2,2024,423,208,6,17447.04,2466.0,35481.24,5023.0
1615,8,Q2 2024,2,2024,429,214,5,17950.32,2553.0,35984.52,5099.0
1616,8,Q2 2024,2,2024,419,204,5,17111.52,2441.0,35145.72,4989.0
1617,8,Q2 2024,2,2024,418,213,5,36269.64,2557.0,71177.04,4989.0
1618,8,Q2 2024,2,2024,416,207,5,1291.68,2446.0,2595.84,4946.0
1619,8,Q2 2024,2,2024,424,209,4,9756.12,2517.0,19792.32,5066.0
1620,8,Q2 2024,2,2024,427,211,5,8330.28,2531.0,16857.96,5087.0
1621,8,Q2 2024,2,2024,419,212,5,9896.16,2546.0,19558.92,4995.0
1622,8,Q2 2024,2,2024,423,210,4,8290.8,2504.0,16700.04,5035.0
1623,8,Q2 2024,2,2024,423,206,4,1359.6,2481.0,2791.8,5057.0
1624,8,Q2 2024,2,2024,425,206,3,9121.68,2475.0,18819.0,5077.0
1625,8,Q2 2024,2,2024,423,209,4,6846.84,2501.0,13857.48,5044.0
1626,8,Q2 2024,2,2024,420,208,4,6165.12,2501.0,12448.8,5009.0
1627,8,Q2 2024,2,2024,422,210,4,8542.8,2508.0,17166.96,5026.0
1628,8,Q2 2024,2,2024,413,202,5,5963.04,2418.0,12191.76,4917.0
1629,8,Q2 2024,2,2024,415,204,5,1248.48,2448.0,2539.8,4946.0
1630,8,Q2 2024,2,2024,430,211,4,4962.72,2518.0,10113.6,5125.0
1631,8,Q2 2024,2,2024,425,210,4,5846.4,2521.0,11832.0,5079.0
1632,8,Q2 2024,2,2024,422,212,4,2544.0,2553.0,5064.0,5044.0
1633,8,Q2 2024,2,2024,423,214,5,6420.0,2559.0,12690.0,5043.0
1634,8,Q2 2024,2,2024,421,210,5,6300.0,2514.0,12630.0,5013.0
1635,8,Q2 2024,2,2024,423,209,3,7248.12,2520.0,14669.64,5065.0
1636,8,Q2 2024,2,2024,417,203,5,2362.92,2441.0,4853.88,4972.0
1637,8,Q2 2024,2,2024,425,210,5,3855.6,2504.0,7803.0,5065.0
1638,8,Q2 2024,2,2024,422,206,5,3831.6,2473.0,7849.2,5036.0
1639,8,Q2 2024,2,2024,422,205,5,7257.0,2452.0,14938.8,5027.0
1640,8,Q2 2024,2,2024,425,212,5,3663.36,2522.0,7344.0,5060.0
1641,8,Q2 2024,2,2024,416,205,4,5830.2,2442.0,11831.04,4957.0
1642,8,Q2 2024,2,2024,421,208,5,7113.6,2497.0,14398.2,5018.0
1643,8,Q2 2024,2,2024,424,211,4,4608.24,2525.0,9260.16,5064.0
1644,8,Q2 2024,2,2024,435,214,5,3415.44,2562.0,6942.6,5177.0
1645,8,Q2 2024,2,2024,422,210,5,5014.8,2512.0,10077.36,5033.0
1646,8,Q2 2024,2,2024,428,212,4,5927.52,2534.0,11966.88,5102.0
1647,8,Q2 2024,2,2024,419,210,5,1814.4,2522.0,3620.16,4991.0
1648,8,Q2 2024,2,2024,429,211,5,8912.64,2523.0,18120.96,5103.0
1649,8,Q2 2024,2,2024,425,209,4,4414.08,2511.0,8976.0,5066.0
1650,8,Q2 2024,2,2024,417,208,4,4043.52,2511.0,8106.48,4982.0
1651,8,Q2 2024,2,2024,421,207,4,10855.08,2477.0,22077.24,5015.0
1652,8,Q2 2024,2,2024,429,215,5,5908.2,2580.0,11788.92,5106.0
1653,8,Q2 2024,2,2024,415,204,4,12215.52,2463.0,24850.2,4957.0
1654,8,Q2 2024,2,2024,424,212,4,8878.56,2532.0,17757.12,5060.0
1655,8,Q2 2024,2,2024,418,206,5,4746.24,2458.0,9630.72,4978.0
1656,8,Q2 2024,2,2024,424,208,4,1547.52,2493.0,3154.56,5053.0
1657,8,Q2 2024,2,2024,417,206,5,9616.08,2469.0,19465.56,4969.0
1658,8,Q2 2024,2,2024,428,211,5,9646.92,2550.0,19568.16,5107.0
1659,8,Q2 2024,2,2024,432,216,5,4743.36,2582.0,9486.72,5146.0
1660,8,Q2 2024,2,2024,428,218,5,10411.68,2624.0,20441.28,5109.0
1661,8,Q2 2024,2,2024,430,216,4,2203.2,2589.0,4386.0,5130.0
1662,8,Q2 2024,2,2024,431,211,6,9900.12,2518.0,20222.52,5124.0
1663,8,Q2 2024,2,2024,419,210,4,4762.8,2535.0,9502.92,5012.0
1664,8,Q2 2024,2,2024,425,207,4,7427.16,2487.0,15249.0,5070.0
1665,8,Q2 2024,2,2024,431,210,4,3679.2,2546.0,7551.12,5159.0
1666,8,Q2 2024,2,2024,421,209,5,9881.52,2496.0,19904.88,5016.0
1667,8,Q2 2024,2,2024,421,207,5,7427.16,2457.0,15105.48,5008.0
1668,8,Q2 2024,2,2024,430,213,4,3834.0,2557.0,7740.0,5127.0
1669,8,Q2 2024,2,2024,426,213,5,3834.0,2536.0,7668.0,5072.0
1670,8,Q2 2024,2,2024,427,215,5,3870.0,2574.0,7686.0,5090.0
1671,8,Q2 2024,2,2024,420,205,4,7355.4,2472.0,15069.6,5018.0
1672,8,Q2 2024,2,2024,428,211,5,7570.68,2513.0,15356.64,5094.0
1673,8,Q2 2024,2,2024,417,208,5,9534.72,2502.0,19115.28,4979.0
1674,8,Q2 2024,2,2024,423,205,4,5338.2,2452.0,11014.92,5041.0
1675,8,Q2 2024,2,2024,436,220,4,10428.0,2654.0,20666.4,5204.0
1676,8,Q2 2024,2,2024,429,216,5,3810.24,2586.0,7567.56,5120.0
1677,8,Q2 2024,2,2024,423,205,5,8462.4,2451.0,17461.44,5048.0
1678,8,Q2 2024,2,2024,420,209,5,8778.0,2514.0,17640.0,5013.0
1679,8,Q2 2024,2,2024,421,205,5,4108.2,2448.0,8436.84,5017.0
1680,8,Q2 2024,2,2024,428,216,5,7594.56,2584.0,15048.48,5098.0
1681,8,Q2 2024,2,2024,428,212,4,8598.72,2554.0,17359.68,5107.0
1682,8,Q2 2024,2,2024,423,207,5,7278.12,2477.0,14872.68,5032.0
1683,8,Q2 2024,2,2024,419,207,5,6383.88,2485.0,12921.96,4992.0
1684,8,Q2 2024,2,2024,420,205,4,8880.6,2466.0,18194.4,5010.0
1685,8,Q2 2024,2,2024,427,210,4,1335.6,2528.0,2715.72,5099.0
1686,8,Q2 2024,2,2024,424,210,5,1864.8,2507.0,3765.12,5045.0
1687,8,Q2 2024,2,2024,425,207,5,4669.92,2483.0,9588.0,5070.0
1688,8,Q2 2024,2,2024,418,209,4,8502.12,2523.0,17004.24,4990.0
1689,8,Q2 2024,2,2024,417,207,5,5936.76,2477.0,11959.56,4974.0
1690,8,Q2 2024,2,2024,428,211,5,8836.68,2545.0,17924.64,5110.0
1691,8,Q2 2024,2,2024,432,212,4,8878.56,2533.0,18092.16,5154.0
1692,8,Q2 2024,2,2024,428,214,4,8962.32,2567.0,17924.64,5110.0
1693,8,Q2 2024,2,2024,416,202,4,1551.36,2423.0,3194.88,4966.0
1694,8,Q2 2024,2,2024,423,214,5,1438.08,2565.0,2842.56,5034.0
1695,8,Q2 2024,2,2024,421,207,4,4719.6,2520.0,9598.8,5041.0
1696,8,Q2 2024,2,2024,422,214,5,6805.2,2540.0,13419.6,5019.0
1697,8,Q2 2024,2,2024,419,211,5,4355.04,2519.0,8648.16,4995.0
1698,8,Q2 2024,2,2024,426,214,4,2285.52,2563.0,4549.68,5084.0
1699,8,Q2 2024,2,2024,423,212,4,4680.96,2551.0,9339.84,5050.0
1700,8,Q2 2024,2,2024,418,205,5,14981.4,2467.0,30547.44,4988.0
1701,8,Q2 2024,2,2024,413,207,5,24566.76,2492.0,49014.84,4928.0
1702,8,Q2 2024,2,2024,424,210,4,13330.8,2517.0,26915.52,5057.0
1703,8,Q2 2024,2,2024,424,209,5,6746.52,2530.0,13686.72,5061.0
1704,8,Q2 2024,2,2024,419,206,4,2472.0,2477.0,5028.0,4999.0
1705,8,Q2 2024,2,2024,417,207,4,2484.0,2489.0,5004.0,4966.0
1706,8,Q2 2024,2,2024,431,211,4,2532.0,2518.0,5172.0,5142.0
1707,8,Q2 2024,2,2024,424,212,4,7428.48,2552.0,14856.96,5062.0
1708,8,Q2 2024,2,2024,426,215,4,6398.4,2568.0,12677.76,5078.0
1709,8,Q2 2024,2,2024,81,38,4,1140.0,461.0,2430.0,923.0
1710,8,Q2 2024,2,2024,424,214,5,7575.6,2574.0,15009.6,5057.0
1711,8,Q2 2024,2,2024,82,37,5,1176.6,437.0,2607.6,924.0
1712,8,Q2 2024,2,2024,87,41,4,1062.72,489.0,2255.04,992.0
1713,8,Q2 2024,2,2024,419,206,5,2867.52,2467.0,5832.48,5003.0
1714,8,Q2 2024,2,2024,423,212,5,6054.72,2523.0,12080.88,5029.0
1715,8,Q2 2024,2,2024,419,208,6,3793.92,2478.0,7642.56,4980.0
1716,8,Q2 2024,2,2024,417,207,5,3452.76,2487.0,6955.56,4979.0
1717,8,Q2 2024,2,2024,429,213,5,8997.12,2561.0,18120.96,5112.0
1718,8,Q2 2024,2,2024,409,202,5,3223.92,2419.0,6527.64,4865.0
1719,8,Q2 2024,2,2024,432,215,4,4566.6,2587.0,9175.68,5153.0
1720,8,Q2 2024,2,2024,423,211,5,5950.2,2539.0,11928.6,5047.0
1721,8,Q2 2024,2,2024,413,203,5,5407.92,2419.0,11002.32,4920.0
1722,8,Q2 2024,2,2024,429,215,5,1625.4,2570.0,3243.24,5109.0
1723,8,Q2 2024,2,2024,423,210,5,3830.4,2519.0,7715.52,5039.0
1724,8,Q2 2024,2,2024,426,211,4,3747.36,2533.0,7565.76,5088.0
1725,8,Q2 2024,2,2024,431,216,4,8942.4,2596.0,17843.4,5139.0
1726,8,Q2 2024,2,2024,426,211,4,2354.76,2553.0,4754.16,5089.0
1727,8,Q2 2024,2,2024,430,214,5,3184.32,2570.0,6398.4,5119.0
1728,8,Q2 2024,2,2024,419,211,5,6127.44,2516.0,12167.76,4989.0
1729,8,Q2 2024,2,2024,415,204,4,3916.8,2442.0,7968.0,4954.0
1730,8,Q2 2024,2,2024,427,210,5,9399.6,2520.0,19112.52,5083.0
1731,8,Q2 2024,2,2024,424,213,5,6926.76,2544.0,13788.48,5052.0
1732,8,Q2 2024,2,2024,424,210,4,6476.4,2509.0,13076.16,5052.0
1733,8,Q2 2024,2,2024,422,208,4,8461.44,2505.0,17166.96,5039.0
1734,8,Q2 2024,2,2024,421,211,5,7342.8,2536.0,14650.8,5032.0
1735,8,Q2 2024,2,2024,423,207,5,2285.28,2491.0,4669.92,5045.0
1736,8,Q2 2024,2,2024,424,212,4,6741.6,2541.0,13483.2,5056.0
1737,8,Q2 2024,2,2024,430,215,4,5779.2,2578.0,11558.4,5131.0
1738,8,Q2 2024,2,2024,431,216,5,4691.52,2581.0,9361.32,5134.0
1739,8,Q2 2024,2,2024,421,210,5,4208.4,2520.0,8436.84,5022.0
1740,8,Q2 2024,2,2024,424,213,4,6159.96,2554.0,12262.08,5063.0
1741,8,Q2 2024,2,2024,424,210,6,1738.8,2498.0,3510.72,5035.0
1742,8,Q2 2024,2,2024,436,219,5,9671.04,2609.0,19253.76,5197.0
1743,8,Q2 2024,2,2024,420,207,4,12395.16,2473.0,25149.6,5005.0
1744,8,Q2 2024,2,2024,420,207,4,6855.84,2502.0,13910.4,5025.0
1745,8,Q2 2024,2,2024,414,209,4,4564.56,2501.0,9041.76,4936.0
1746,8,Q2 2024,2,2024,427,209,4,2834.04,2500.0,5790.12,5095.0
1747,8,Q2 2024,2,2024,425,213,4,10147.32,2559.0,20247.0,5085.0
1748,8,Q2 2024,2,2024,417,209,6,4514.4,2486.0,9007.2,4959.0
1749,8,Q2 2024,2,2024,414,203,4,5748.96,2455.0,11724.48,4951.0
1750,8,Q2 2024,2,2024,425,209,5,5643.0,2505.0,11475.0,5063.0
1751,8,Q2 2024,2,2024,414,207,4,2012.04,2482.0,4024.08,4940.0
1752,8,Q2 2024,2,2024,423,207,4,3254.04,2487.0,6649.56,5043.0
1753,8,Q2 2024,2,2024,434,212,4,10074.24,2544.0,20623.68,5183.0
1754,8,Q2 2024,2,2024,424,212,4,9540.0,2550.0,19080.0,5062.0
1755,8,Q2 2024,2,2024,428,215,5,5676.0,2574.0,11299.2,5101.0
1756,8,Q2 2024,2,2024,431,212,5,6003.84,2530.0,12205.92,5135.0
1757,8,Q2 2024,2,2024,422,211,4,10077.36,2536.0,20154.72,5045.0
1758,8,Q2 2024,2,2024,420,210,4,3326.4,2523.0,6652.8,5020.0
1759,8,Q2 2024,2,2024,423,213,4,25278.84,2544.0,50201.64,5051.0
1760,8,Q2 2024,2,2024,422,215,4,25516.2,2587.0,50082.96,5041.0
1761,8,Q2 2024,2,2024,421,213,5,7642.44,2542.0,15105.48,5012.0
1762,8,Q2 2024,2,2024,423,206,3,7391.28,2482.0,15177.24,5062.0
1763,8,Q2 2024,2,2024,424,211,5,10102.68,2523.0,20301.12,5043.0
1764,8,Q2 2024,2,2024,426,211,3,7570.68,2532.0,15284.88,5091.0
1765,8,Q2 2024,2,2024,426,214,4,4339.92,2577.0,8639.28,5091.0
1766,8,Q2 2024,2,2024,419,208,4,3120.0,2506.0,6285.0,4999.0
1767,8,Q2 2024,2,2024,425,207,3,4197.96,2506.0,8619.0,5082.0
1768,8,Q2 2024,2,2024,421,209,5,4238.52,2505.0,8537.88,5011.0
1769,8,Q2 2024,2,2024,435,218,4,4159.44,2630.0,8299.8,5196.0
1770,8,Q2 2024,2,2024,425,211,4,5064.0,2546.0,10200.0,5083.0
1771,8,Q2 2024,2,2024,422,209,4,2884.2,2500.0,5823.6,5031.0
1772,8,Q2 2024,2,2024,429,215,5,10294.2,2567.0,20540.52,5110.0
1773,8,Q2 2024,2,2024,419,210,4,13834.8,2519.0,27603.72,5003.0
1774,8,Q2 2024,2,2024,422,206,3,12829.68,2470.0,26282.16,5040.0
1775,8,Q2 2024,2,2024,433,214,5,4596.72,2570.0,9300.84,5167.0
1776,8,Q2 2024,2,2024,412,206,4,4424.88,2461.0,8849.76,4920.0
1777,8,Q2 2024,2,2024,426,215,4,3586.2,2588.0,7105.68,5083.0
1778,8,Q2 2024,2,2024,423,208,4,4218.24,2492.0,8578.44,5056.0
1779,8,Q2 2024,2,2024,422,207,5,4446.36,2482.0,9064.56,5025.0
1780,8,Q2 2024,2,2024,416,204,4,4381.92,2455.0,8935.68,4961.0
1781,8,Q2 2024,2,2024,413,206,4,4177.68,2472.0,8375.64,4931.0
