ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD 
876,8,Q3 2024,3,2024,645,215,2,5134.2,2609.0,15402.6,7734.0
877,8,Q3 2024,3,2024,636,208,2,3744.0,2529.0,11448.0,7632.0
878,8,Q3 2024,3,2024,635,217,2,7004.76,2628.0,20497.8,7615.0
879,8,Q3 2024,3,2024,643,213,2,9431.64,2582.0,28472.04,7716.0
880,8,Q3 2024,3,2024,639,212,4,10150.56,2549.0,30595.32,7639.0
881,8,Q3 2024,3,2024,638,213,1,5853.24,2578.0,17532.24,7656.0
882,8,Q3 2024,3,2024,635,211,2,7570.68,2569.0,22783.8,7620.0
883,8,Q3 2024,3,2024,623,206,2,11099.28,2510.0,33567.24,7476.0
884,8,Q3 2024,3,2024,635,210,2,2494.8,2545.0,7543.8,7613.0
885,8,Q3 2024,3,2024,623,204,2,8543.52,2486.0,26091.24,7476.0
886,8,Q3 2024,3,2024,623,209,1,2482.92,2544.0,7401.24,7476.0
887,8,Q3 2024,3,2024,628,209,2,2482.92,2556.0,7460.64,7536.0
888,8,Q3 2024,3,2024,626,209,3,7498.92,2511.0,22460.88,7498.0
889,8,Q3 2024,3,2024,627,210,2,1260.0,2555.0,3762.0,7524.0
890,8,Q3 2024,3,2024,635,211,1,2506.68,2571.0,7543.8,7620.0
891,8,Q3 2024,3,2024,630,216,2,1296.0,2617.0,3780.0,7560.0
892,8,Q3 2024,3,2024,123,42,4,2010.96,514.0,5889.24,1430.0
893,8,Q3 2024,3,2024,121,37,4,1771.56,457.0,5793.48,1407.0
894,8,Q3 2024,3,2024,624,205,2,1426.8,2495.0,4343.04,7484.0
895,8,Q3 2024,3,2024,640,204,3,4651.2,2457.0,14592.0,7661.0
896,8,Q3 2024,3,2024,637,213,3,9431.64,2557.0,28206.36,7635.0
897,8,Q3 2024,3,2024,636,208,2,2146.56,2523.0,6563.52,7618.0
898,8,Q3 2024,3,2024,633,204,2,5997.6,2478.0,18610.2,7596.0
899,8,Q3 2024,3,2024,641,209,3,7248.12,2538.0,22229.88,7682.0
900,8,Q3 2024,3,2024,638,213,0,4830.84,2581.0,14469.84,7656.0
901,8,Q3 2024,3,2024,619,203,2,9549.12,2455.0,29117.76,7428.0
902,8,Q3 2024,3,2024,634,215,2,4927.8,2604.0,14531.28,7599.0
903,8,Q3 2024,3,2024,637,207,3,6706.8,2528.0,20638.8,7644.0
904,8,Q3 2024,3,2024,626,206,2,8553.12,2501.0,25991.52,7512.0
905,8,Q3 2024,3,2024,646,211,2,2304.12,2560.0,7054.32,7751.0
906,8,Q3 2024,3,2024,635,212,2,4960.8,2567.0,14859.0,7616.0
907,8,Q3 2024,3,2024,646,215,2,4437.6,2616.0,13333.44,7752.0
908,8,Q3 2024,3,2024,630,214,3,3980.4,2600.0,11718.0,7554.0
909,8,Q3 2024,3,2024,628,208,0,4293.12,2537.0,12961.92,7536.0
910,8,Q3 2024,3,2024,630,201,2,8345.52,2424.0,26157.6,7555.0
911,8,Q3 2024,3,2024,635,207,3,1415.88,2517.0,4343.4,7607.0
912,8,Q3 2024,3,2024,646,215,3,7301.4,2588.0,21938.16,7737.0
913,8,Q3 2024,3,2024,640,210,3,1285.2,2536.0,3916.8,7666.0
914,8,Q3 2024,3,2024,637,213,2,3808.44,2588.0,11389.56,7644.0
915,8,Q3 2024,3,2024,648,215,1,8281.8,2605.0,24960.96,7776.0
916,8,Q3 2024,3,2024,642,212,1,1602.72,2585.0,4853.52,7704.0
917,8,Q3 2024,3,2024,630,210,2,7408.8,2536.0,22226.4,7554.0
918,8,Q3 2024,3,2024,638,212,2,9361.92,2565.0,28174.08,7649.0
919,8,Q3 2024,3,2024,635,210,1,2217.6,2553.0,6705.6,7620.0
920,8,Q3 2024,3,2024,638,205,3,5707.2,2489.0,17761.92,7651.0
921,8,Q3 2024,3,2024,625,212,1,39152.16,2575.0,115425.0,7500.0
922,8,Q3 2024,3,2024,644,215,3,39706.2,2596.0,118933.92,7708.0
923,8,Q3 2024,3,2024,636,207,2,3204.36,2520.0,9845.28,7625.0
924,8,Q3 2024,3,2024,624,208,2,2496.0,2541.0,7488.0,7488.0
925,8,Q3 2024,3,2024,635,211,3,4279.08,2550.0,12877.8,7610.0
926,8,Q3 2024,3,2024,50,17,2,2139.96,204.0,6294.0,578.0
927,8,Q3 2024,3,2024,49,14,2,1762.32,169.0,6168.12,562.0
928,8,Q3 2024,3,2024,51,17,2,2241.96,190.0,6725.88,582.0
929,8,Q3 2024,3,2024,53,16,2,2110.08,192.0,6989.64,606.0
930,8,Q3 2024,3,2024,53,18,1,2373.84,218.0,6989.64,616.0
931,8,Q3 2024,3,2024,45,15,1,4138.2,179.0,12414.6,517.0
932,8,Q3 2024,3,2024,49,15,1,1978.2,194.0,6462.12,571.0
933,8,Q3 2024,3,2024,50,15,2,4138.2,173.0,13794.0,571.0
934,8,Q3 2024,3,2024,54,17,2,2241.96,197.0,7121.52,622.0
935,8,Q3 2024,3,2024,52,16,2,2110.08,199.0,6857.76,603.0
936,8,Q3 2024,3,2024,50,17,1,2241.96,204.0,6594.0,579.0
937,8,Q3 2024,3,2024,53,19,2,2505.72,217.0,6989.64,607.0
938,8,Q3 2024,3,2024,51,16,1,2110.08,198.0,6725.88,590.0
939,8,Q3 2024,3,2024,49,17,2,2241.96,205.0,6462.12,565.0
940,8,Q3 2024,3,2024,54,17,2,4689.96,210.0,14897.52,624.0
941,8,Q3 2024,3,2024,49,13,1,3586.44,170.0,13518.12,569.0
942,8,Q3 2024,3,2024,54,18,2,1877.04,224.0,5631.12,626.0
943,8,Q3 2024,3,2024,51,17,2,1772.76,206.0,5318.28,586.0
944,8,Q3 2024,3,2024,52,15,2,1564.2,182.0,5422.56,600.0
945,8,Q3 2024,3,2024,58,20,2,2637.6,235.0,7649.04,669.0
946,8,Q3 2024,3,2024,50,17,1,2241.96,213.0,6594.0,586.0
947,8,Q3 2024,3,2024,51,17,2,2241.96,206.0,6725.88,585.0
948,8,Q3 2024,3,2024,49,16,1,4414.08,204.0,13518.12,569.0
949,8,Q3 2024,3,2024,50,15,2,4048.2,172.0,13494.0,572.0
950,8,Q3 2024,3,2024,53,17,2,2241.96,210.0,6989.64,614.0
951,8,Q3 2024,3,2024,48,14,1,3610.32,178.0,12378.24,556.0
952,8,Q3 2024,3,2024,50,15,2,1978.2,178.0,6594.0,569.0
953,8,Q3 2024,3,2024,51,16,2,4030.08,194.0,12845.88,588.0
954,8,Q3 2024,3,2024,53,18,1,2373.84,217.0,6989.64,617.0
955,8,Q3 2024,3,2024,51,17,2,2241.96,201.0,6725.88,585.0
956,8,Q3 2024,3,2024,53,18,1,2373.84,221.0,6989.64,618.0
957,8,Q3 2024,3,2024,49,18,2,2373.84,216.0,6462.12,565.0
958,8,Q3 2024,3,2024,54,17,1,4281.96,214.0,13601.52,628.0
959,8,Q3 2024,3,2024,52,17,2,2241.96,194.0,6857.76,596.0
960,8,Q3 2024,3,2024,639,211,2,8330.28,2569.0,25227.72,7663.0
961,8,Q3 2024,3,2024,633,209,3,9756.12,2542.0,29548.44,7592.0
962,8,Q3 2024,3,2024,641,206,2,9616.08,2503.0,29921.88,7692.0
963,8,Q3 2024,3,2024,641,216,2,8527.68,2609.0,25306.68,7692.0
964,8,Q3 2024,3,2024,631,209,1,2508.0,2555.0,7572.0,7572.0
965,8,Q3 2024,3,2024,642,212,1,8369.76,2577.0,25346.16,7704.0
966,8,Q3 2024,3,2024,630,208,2,2496.0,2516.0,7560.0,7557.0
967,8,Q3 2024,3,2024,632,206,2,2472.0,2507.0,7584.0,7584.0
968,8,Q3 2024,3,2024,639,218,2,2616.0,2653.0,7668.0,7665.0
969,8,Q3 2024,3,2024,637,203,2,5334.84,2468.0,16740.36,7644.0
970,8,Q3 2024,3,2024,632,209,2,2508.0,2529.0,7584.0,7584.0
971,8,Q3 2024,3,2024,640,211,2,8051.76,2560.0,24422.4,7679.0
972,8,Q3 2024,3,2024,621,209,3,5893.8,2519.0,17512.2,7438.0
973,8,Q3 2024,3,2024,635,207,2,5738.04,2521.0,17602.2,7620.0
974,8,Q3 2024,3,2024,638,211,0,6988.32,2546.0,21130.56,7656.0
975,8,Q3 2024,3,2024,641,213,2,5802.12,2601.0,17460.84,7692.0
976,8,Q3 2024,3,2024,634,207,2,9687.6,2512.0,29671.2,7602.0
977,8,Q3 2024,3,2024,635,209,2,3987.72,2548.0,12115.8,7616.0
978,8,Q3 2024,3,2024,637,211,1,9089.88,2563.0,27441.96,7644.0
979,8,Q3 2024,3,2024,630,210,1,7106.4,2540.0,21319.2,7560.0
980,8,Q3 2024,3,2024,624,204,3,4186.08,2458.0,12804.48,7470.0
981,8,Q3 2024,3,2024,637,209,2,4715.04,2539.0,14370.72,7644.0
982,8,Q3 2024,3,2024,638,213,2,7616.88,2589.0,22814.88,7656.0
983,8,Q3 2024,3,2024,631,205,2,9397.2,2504.0,28925.04,7572.0
984,8,Q3 2024,3,2024,644,216,1,6868.8,2622.0,20479.2,7728.0
985,8,Q3 2024,3,2024,633,211,1,9570.96,2563.0,28712.88,7596.0
986,8,Q3 2024,3,2024,639,210,3,7282.8,2538.0,22160.52,7654.0
987,8,Q3 2024,3,2024,636,209,3,9028.8,2525.0,27475.2,7627.0
988,8,Q3 2024,3,2024,638,217,2,6483.96,2643.0,19063.44,7656.0
989,8,Q3 2024,3,2024,625,207,1,6135.48,2518.0,18525.0,7500.0
990,8,Q3 2024,3,2024,628,209,3,9078.96,2523.0,27280.32,7532.0
991,8,Q3 2024,3,2024,628,213,2,4524.12,2588.0,13338.72,7522.0
992,8,Q3 2024,3,2024,626,207,2,3552.12,2502.0,10742.16,7512.0
993,8,Q3 2024,3,2024,629,208,3,8611.2,2505.0,26040.6,7542.0
994,8,Q3 2024,3,2024,643,211,2,5747.64,2554.0,17515.32,7716.0
995,8,Q3 2024,3,2024,644,215,3,1625.4,2602.0,4868.64,7722.0
996,8,Q3 2024,3,2024,634,214,2,5418.48,2610.0,16052.88,7608.0
997,8,Q3 2024,3,2024,633,208,2,6165.12,2526.0,18762.12,7596.0
998,8,Q3 2024,3,2024,640,211,2,5646.36,2562.0,17126.4,7680.0
999,8,Q3 2024,3,2024,635,205,3,8167.2,2474.0,25298.4,7602.0
1000,8,Q3 2024,3,2024,620,204,2,9155.52,2496.0,27825.6,7440.0
1001,8,Q3 2024,3,2024,632,205,1,4526.4,2500.0,13954.56,7584.0
1002,8,Q3 2024,3,2024,645,215,2,6837.0,2589.0,20511.0,7732.0
1003,8,Q3 2024,3,2024,623,207,3,8346.24,2503.0,25119.36,7471.0
1004,8,Q3 2024,3,2024,620,205,2,7060.2,2474.0,21352.8,7432.0
1005,8,Q3 2024,3,2024,633,209,1,3862.32,2549.0,11697.84,7596.0
1006,8,Q3 2024,3,2024,630,213,2,8690.4,2589.0,25704.0,7558.0
1007,8,Q3 2024,3,2024,638,211,2,7368.12,2576.0,22278.96,7656.0
1008,8,Q3 2024,3,2024,639,210,3,6930.0,2536.0,21087.0,7661.0
1009,8,Q3 2024,3,2024,632,209,3,4689.96,2519.0,14182.08,7565.0
1010,8,Q3 2024,3,2024,633,210,2,4208.4,2551.0,12685.32,7596.0
1011,8,Q3 2024,3,2024,632,213,2,2377.08,2587.0,7053.12,7584.0
1012,8,Q3 2024,3,2024,630,205,2,9052.8,2502.0,27820.8,7560.0
1013,8,Q3 2024,3,2024,640,208,1,6165.12,2523.0,18969.6,7680.0
1014,8,Q3 2024,3,2024,629,204,2,3916.8,2484.0,12076.8,7548.0
1015,8,Q3 2024,3,2024,630,209,2,6796.68,2545.0,20487.6,7560.0
1016,8,Q3 2024,3,2024,639,209,2,6470.64,2522.0,19783.44,7664.0
1017,8,Q3 2024,3,2024,624,209,3,9655.8,2509.0,28828.8,7472.0
1018,8,Q3 2024,3,2024,643,216,4,3447.36,2593.0,10262.28,7697.0
1019,8,Q3 2024,3,2024,629,204,2,4063.68,2467.0,12529.68,7548.0
1020,8,Q3 2024,3,2024,630,210,2,7106.4,2559.0,21319.2,7560.0
1021,8,Q3 2024,3,2024,628,203,2,3629.64,2464.0,11228.64,7528.0
1022,8,Q3 2024,3,2024,628,209,3,5643.0,2540.0,16956.0,7524.0
1023,8,Q3 2024,3,2024,637,214,2,1463.76,2595.0,4357.08,7639.0
1024,8,Q3 2024,3,2024,643,220,2,4382.4,2668.0,12808.56,7716.0
1025,8,Q3 2024,3,2024,638,206,2,2274.24,2499.0,7043.52,7645.0
1026,8,Q3 2024,3,2024,627,209,2,6044.28,2542.0,18132.84,7524.0
1027,8,Q3 2024,3,2024,622,210,2,1738.8,2564.0,5150.16,7464.0
1028,8,Q3 2024,3,2024,641,211,4,3848.64,2566.0,11691.84,7692.0
1029,8,Q3 2024,3,2024,634,214,2,7575.6,2590.0,22443.6,7596.0
1030,8,Q3 2024,3,2024,640,214,2,3184.32,2598.0,9523.2,7673.0
1031,8,Q3 2024,3,2024,634,213,3,4370.76,2574.0,13009.68,7590.0
1032,8,Q3 2024,3,2024,628,208,3,1397.76,2518.0,4220.16,7524.0
1033,8,Q3 2024,3,2024,634,208,1,3294.72,2523.0,10042.56,7608.0
1034,8,Q3 2024,3,2024,630,212,3,6919.68,2583.0,20563.2,7560.0
1035,8,Q3 2024,3,2024,640,211,2,7368.12,2563.0,22348.8,7676.0
1036,8,Q3 2024,3,2024,630,215,2,4927.8,2593.0,14439.6,7554.0
1037,8,Q3 2024,3,2024,640,209,1,5969.04,2549.0,18278.4,7680.0
1038,8,Q3 2024,3,2024,625,208,2,5466.24,2538.0,16425.0,7500.0
1039,8,Q3 2024,3,2024,650,210,3,6274.8,2543.0,19422.0,7780.0
1040,8,Q3 2024,3,2024,639,208,2,5965.44,2522.0,18326.52,7668.0
1041,8,Q3 2024,3,2024,633,213,3,6108.84,2591.0,18154.44,7596.0
1042,8,Q3 2024,3,2024,639,213,3,7386.84,2568.0,22160.52,7664.0
1043,8,Q3 2024,3,2024,628,210,2,8794.8,2559.0,26300.64,7531.0
1044,8,Q3 2024,3,2024,644,211,3,7317.48,2564.0,22333.92,7728.0
1045,8,Q3 2024,3,2024,637,216,0,9823.68,2625.0,28970.76,7644.0
1046,8,Q3 2024,3,2024,648,218,2,7560.24,2635.0,22472.64,7776.0
1047,8,Q3 2024,3,2024,638,212,2,4477.44,2572.0,13474.56,7645.0
1048,8,Q3 2024,3,2024,634,212,2,5673.12,2564.0,16965.84,7608.0
1049,8,Q3 2024,3,2024,628,204,2,3353.76,2472.0,10324.32,7536.0
1050,8,Q3 2024,3,2024,641,219,2,5729.04,2666.0,16768.56,7692.0
1051,8,Q3 2024,3,2024,626,208,3,7213.44,2510.0,21709.68,7508.0
1052,8,Q3 2024,3,2024,629,207,1,6284.52,2516.0,19096.44,7548.0
1053,8,Q3 2024,3,2024,626,202,2,8096.16,2457.0,25090.08,7512.0
1054,8,Q3 2024,3,2024,646,217,2,7082.88,2625.0,21085.44,7748.0
1055,8,Q3 2024,3,2024,635,210,2,7156.8,2564.0,21640.8,7620.0
1056,8,Q3 2024,3,2024,633,210,1,3780.0,2549.0,11394.0,7596.0
1057,8,Q3 2024,3,2024,629,215,2,7275.6,2605.0,21285.36,7548.0
1058,8,Q3 2024,3,2024,646,212,3,2213.28,2574.0,6744.24,7743.0
1059,8,Q3 2024,3,2024,645,214,0,5572.56,2606.0,16795.8,7740.0
1060,8,Q3 2024,3,2024,635,216,3,7283.52,2613.0,21412.2,7607.0
1061,8,Q3 2024,3,2024,629,208,2,3569.28,2527.0,10793.64,7548.0
1062,8,Q3 2024,3,2024,640,206,3,6501.36,2485.0,20198.4,7665.0
1063,8,Q3 2024,3,2024,636,211,1,3190.32,2552.0,9616.32,7632.0
1064,8,Q3 2024,3,2024,625,206,3,9541.92,2479.0,28950.0,7486.0
1065,8,Q3 2024,3,2024,627,211,2,7342.8,2558.0,21819.6,7524.0
1066,8,Q3 2024,3,2024,627,210,1,9928.8,2562.0,29644.56,7524.0
1067,8,Q3 2024,3,2024,632,209,2,8426.88,2553.0,25482.24,7584.0
1068,8,Q3 2024,3,2024,635,208,2,4093.44,2533.0,12496.8,7620.0
1069,8,Q3 2024,3,2024,637,209,1,1855.92,2534.0,5656.56,7644.0
1070,8,Q3 2024,3,2024,630,209,0,7799.88,2537.0,23511.6,7560.0
1071,8,Q3 2024,3,2024,622,202,3,8217.36,2466.0,25302.96,7464.0
1072,8,Q3 2024,3,2024,624,207,3,4322.16,2525.0,13029.12,7481.0
1073,8,Q3 2024,3,2024,634,209,3,9806.28,2536.0,29747.28,7598.0
1074,8,Q3 2024,3,2024,634,211,1,8279.64,2553.0,24878.16,7608.0
1075,8,Q3 2024,3,2024,630,213,3,6543.36,2561.0,19353.6,7537.0
1076,8,Q3 2024,3,2024,627,206,2,4894.56,2497.0,14897.52,7524.0
1077,8,Q3 2024,3,2024,633,212,1,4121.28,2567.0,12305.52,7596.0
1078,8,Q3 2024,3,2024,651,215,3,7146.6,2614.0,21639.24,7812.0
1079,8,Q3 2024,3,2024,647,218,3,2432.88,2634.0,7220.52,7756.0
1080,8,Q3 2024,3,2024,627,215,2,9649.2,2607.0,28139.76,7524.0
1081,8,Q3 2024,3,2024,629,209,2,7423.68,2535.0,22342.08,7545.0
1082,8,Q3 2024,3,2024,628,208,2,4492.8,2523.0,13564.8,7534.0
1083,8,Q3 2024,3,2024,641,215,3,6192.0,2601.0,18460.8,7680.0
1084,8,Q3 2024,3,2024,637,217,2,3411.24,2627.0,10013.64,7640.0
1085,8,Q3 2024,3,2024,632,211,3,4380.36,2554.0,13120.32,7584.0
1086,8,Q3 2024,3,2024,624,209,3,4589.64,2524.0,13703.04,7471.0
1087,8,Q3 2024,3,2024,639,212,3,6029.28,2546.0,18173.16,7651.0
1088,8,Q3 2024,3,2024,631,212,3,1857.12,2571.0,5527.56,7572.0
1089,8,Q3 2024,3,2024,636,213,2,2351.52,2584.0,7021.44,7628.0
1090,8,Q3 2024,3,2024,637,212,1,5418.72,2564.0,16281.72,7644.0
1091,8,Q3 2024,3,2024,630,210,2,7534.8,2558.0,22604.4,7560.0
1092,8,Q3 2024,3,2024,636,212,3,5062.56,2577.0,15187.68,7632.0
1093,8,Q3 2024,3,2024,627,215,2,6424.2,2612.0,18734.76,7509.0
1094,8,Q3 2024,3,2024,633,209,2,7498.92,2539.0,22712.04,7596.0
1095,8,Q3 2024,3,2024,625,207,3,7427.16,2488.0,22425.0,7491.0
1096,8,Q3 2024,3,2024,636,214,1,7678.32,2595.0,22819.68,7632.0
1097,8,Q3 2024,3,2024,627,206,2,3930.48,2507.0,11963.16,7522.0
1098,8,Q3 2024,3,2024,648,216,2,7620.48,2630.0,22861.44,7776.0
1099,8,Q3 2024,3,2024,639,209,2,8878.32,2553.0,27144.72,7668.0
1100,8,Q3 2024,3,2024,629,207,2,6831.0,2518.0,20757.0,7548.0
1101,8,Q3 2024,3,2024,628,206,0,4548.48,2494.0,13866.24,7536.0
1102,8,Q3 2024,3,2024,638,214,2,7216.08,2595.0,21513.36,7656.0
1103,8,Q3 2024,3,2024,634,210,2,7509.6,2543.0,22671.84,7608.0
1104,8,Q3 2024,3,2024,631,207,3,3254.04,2479.0,9919.32,7548.0
1105,8,Q3 2024,3,2024,631,205,2,7650.6,2477.0,23548.92,7565.0
1106,8,Q3 2024,3,2024,636,212,2,7097.76,2566.0,21293.28,7629.0
1107,8,Q3 2024,3,2024,638,213,2,4830.84,2589.0,14469.84,7656.0
1108,8,Q3 2024,3,2024,634,210,1,4762.8,2551.0,14379.12,7608.0
1109,8,Q3 2024,3,2024,634,212,2,1729.92,2571.0,5173.44,7601.0
1110,8,Q3 2024,3,2024,624,208,2,7937.28,2509.0,23811.84,7485.0
1111,8,Q3 2024,3,2024,622,207,2,8296.56,2518.0,24929.76,7464.0
1112,8,Q3 2024,3,2024,630,211,3,6937.68,2558.0,20714.4,7550.0
1113,8,Q3 2024,3,2024,637,213,2,10045.08,2592.0,30040.92,7643.0
1114,8,Q3 2024,3,2024,627,206,2,7317.12,2506.0,22271.04,7524.0
1115,8,Q3 2024,3,2024,628,208,3,3918.72,2515.0,11831.52,7525.0
1116,8,Q3 2024,3,2024,627,209,2,2232.12,2537.0,6696.36,7524.0
1117,8,Q3 2024,3,2024,637,209,1,7348.44,2545.0,22396.92,7644.0
1118,8,Q3 2024,3,2024,637,207,2,8172.36,2527.0,25148.76,7644.0
1119,8,Q3 2024,3,2024,625,209,2,4514.4,2549.0,13500.0,7500.0
1120,8,Q3 2024,3,2024,642,211,2,9089.88,2550.0,27657.36,7698.0
1121,8,Q3 2024,3,2024,636,214,2,6830.88,2588.0,20301.12,7627.0
1122,8,Q3 2024,3,2024,629,213,2,5520.96,2579.0,16303.68,7548.0
1123,8,Q3 2024,3,2024,638,210,3,4510.8,2538.0,13704.24,7655.0
1124,8,Q3 2024,3,2024,48,17,1,4485.96,211.0,12666.24,560.0
1125,8,Q3 2024,3,2024,48,15,2,3958.2,178.0,12666.24,550.0
1126,8,Q3 2024,3,2024,44,14,2,1762.32,170.0,5538.72,504.0
1127,8,Q3 2024,3,2024,49,16,1,2110.08,198.0,6462.12,568.0
1128,8,Q3 2024,3,2024,49,15,2,3958.2,186.0,12930.12,564.0
1129,8,Q3 2024,3,2024,49,18,1,2265.84,218.0,6168.12,570.0
1130,8,Q3 2024,3,2024,50,17,1,4485.96,210.0,13194.0,584.0
1131,8,Q3 2024,3,2024,50,16,2,2014.08,193.0,6294.0,576.0
1132,8,Q3 2024,3,2024,48,16,1,4222.08,204.0,12666.24,556.0
1133,8,Q3 2024,3,2024,52,17,2,4485.96,203.0,13721.76,597.0
1134,8,Q3 2024,3,2024,628,211,3,4633.56,2544.0,13790.88,7530.0
1135,8,Q3 2024,3,2024,615,203,2,1437.24,2482.0,4354.2,7380.0
1136,8,Q3 2024,3,2024,639,208,3,3968.64,2517.0,12192.12,7645.0
1137,8,Q3 2024,3,2024,630,207,3,7352.64,2504.0,22377.6,7552.0
1138,8,Q3 2024,3,2024,632,211,2,3696.72,2561.0,11072.64,7584.0
1139,8,Q3 2024,3,2024,631,212,1,9463.68,2577.0,28167.84,7572.0
1140,8,Q3 2024,3,2024,645,216,3,2151.36,2619.0,6424.2,7735.0
1141,8,Q3 2024,3,2024,622,199,3,6710.28,2405.0,20973.84,7441.0
1142,8,Q3 2024,3,2024,638,212,2,5978.4,2580.0,17991.6,7656.0
1143,8,Q3 2024,3,2024,630,215,2,8978.4,2623.0,26308.8,7560.0
1144,8,Q3 2024,3,2024,632,211,3,4582.92,2545.0,13727.04,7573.0
1145,8,Q3 2024,3,2024,642,211,1,2430.72,2569.0,7395.84,7704.0
1146,8,Q3 2024,3,2024,625,208,1,5466.24,2522.0,16425.0,7500.0
1147,8,Q3 2024,3,2024,630,208,2,6689.28,2537.0,20260.8,7560.0
1148,8,Q3 2024,3,2024,641,217,1,4635.12,2635.0,13691.76,7692.0
1149,8,Q3 2024,3,2024,638,210,1,4914.0,2546.0,14929.2,7656.0
1150,8,Q3 2024,3,2024,648,218,3,1883.52,2639.0,5598.72,7765.0
1151,8,Q3 2024,3,2024,643,215,1,2451.0,2612.0,7330.2,7716.0
1152,8,Q3 2024,3,2024,635,212,1,9896.16,2568.0,29641.8,7619.0
1153,8,Q3 2024,3,2024,643,214,2,2901.84,2586.0,8719.08,7716.0
1154,8,Q3 2024,3,2024,628,209,2,6144.6,2538.0,18463.2,7530.0
1155,8,Q3 2024,3,2024,636,215,1,7662.6,2606.0,22667.04,7632.0
1156,8,Q3 2024,3,2024,646,218,1,10150.08,2642.0,30077.76,7752.0
1157,8,Q3 2024,3,2024,646,213,3,5393.16,2572.0,16356.72,7742.0
1158,8,Q3 2024,3,2024,636,213,2,17866.44,2567.0,53347.68,7632.0
1159,8,Q3 2024,3,2024,633,211,2,13900.68,2555.0,41702.04,7596.0
1160,8,Q3 2024,3,2024,636,211,3,11368.68,2540.0,34267.68,7625.0
1161,8,Q3 2024,3,2024,641,217,3,4140.36,2630.0,12230.28,7680.0
1162,8,Q3 2024,3,2024,621,207,2,17363.16,2506.0,52089.48,7452.0
1163,8,Q3 2024,3,2024,635,211,2,17698.68,2563.0,53263.8,7620.0
1164,8,Q3 2024,3,2024,635,209,2,17530.92,2542.0,53263.8,7611.0
1165,8,Q3 2024,3,2024,639,212,2,17782.56,2562.0,53599.32,7657.0
1166,8,Q3 2024,3,2024,637,216,3,8760.96,2623.0,25836.72,7644.0
1167,8,Q3 2024,3,2024,628,207,2,3328.56,2512.0,10098.24,7521.0
1168,8,Q3 2024,3,2024,34,10,2,334.8,121.0,1138.32,385.0
1169,8,Q3 2024,3,2024,31,8,1,267.84,111.0,1037.88,354.0
1170,8,Q3 2024,3,2024,34,11,2,236.28,128.0,730.32,376.0
1171,8,Q3 2024,3,2024,34,12,2,358.56,137.0,1015.92,379.0
1172,8,Q3 2024,3,2024,31,8,2,306.24,100.0,1186.68,343.0
1173,8,Q3 2024,3,2024,30,9,1,171.72,116.0,572.4,340.0
1174,8,Q3 2024,3,2024,33,10,1,190.8,123.0,629.64,375.0
1175,8,Q3 2024,3,2024,33,10,1,202.8,124.0,669.24,374.0
1176,8,Q3 2024,3,2024,35,11,1,328.68,139.0,1045.8,400.0
1177,8,Q3 2024,3,2024,30,8,2,229.44,101.0,860.4,333.0
1178,8,Q3 2024,3,2024,34,11,2,328.68,133.0,1015.92,381.0
1179,8,Q3 2024,3,2024,35,11,2,328.68,133.0,1045.8,398.0
1180,8,Q3 2024,3,2024,32,11,2,328.68,136.0,956.16,360.0
1181,8,Q3 2024,3,2024,29,9,1,268.92,111.0,866.52,330.0
1182,8,Q3 2024,3,2024,34,12,2,358.56,142.0,1015.92,378.0
1183,8,Q3 2024,3,2024,31,10,2,298.8,121.0,926.28,343.0
1184,8,Q3 2024,3,2024,33,11,2,223.08,134.0,669.24,369.0
1185,8,Q3 2024,3,2024,33,10,2,202.8,120.0,669.24,372.0
1186,8,Q3 2024,3,2024,32,10,2,202.8,121.0,648.96,358.0
1187,8,Q3 2024,3,2024,34,10,2,190.8,130.0,648.72,385.0
1188,8,Q3 2024,3,2024,30,8,1,152.64,108.0,572.4,339.0
1189,8,Q3 2024,3,2024,31,11,2,236.28,125.0,665.88,345.0
1190,8,Q3 2024,3,2024,32,12,2,257.76,137.0,687.36,355.0
1191,8,Q3 2024,3,2024,32,9,1,193.32,119.0,687.36,364.0
1192,8,Q3 2024,3,2024,32,10,2,214.8,116.0,687.36,351.0
1193,8,Q3 2024,3,2024,31,9,1,268.92,108.0,926.28,351.0
1194,8,Q3 2024,3,2024,29,8,2,239.04,94.0,866.52,323.0
1195,8,Q3 2024,3,2024,29,9,2,268.92,105.0,866.52,324.0
1196,8,Q3 2024,3,2024,31,10,2,298.8,107.0,926.28,341.0
1197,8,Q3 2024,3,2024,31,10,2,358.8,118.0,1112.28,345.0
1198,8,Q3 2024,3,2024,31,10,2,358.8,120.0,1112.28,344.0
1199,8,Q3 2024,3,2024,30,11,2,421.08,129.0,1148.4,333.0
1200,8,Q3 2024,3,2024,33,11,2,421.08,129.0,1263.24,367.0
1201,8,Q3 2024,3,2024,33,10,2,382.8,119.0,1263.24,364.0
1202,8,Q3 2024,3,2024,30,9,2,592.92,109.0,1976.4,331.0
1203,8,Q3 2024,3,2024,32,8,1,104.64,100.0,418.56,362.0
1204,8,Q3 2024,3,2024,33,11,2,143.88,132.0,431.64,371.0
1205,8,Q3 2024,3,2024,31,9,2,117.72,104.0,405.48,340.0
