ProductKey,StoreKey,QuarterAndYear,Quarter,Year,CasesPurchasedToDate,CasesPurchasedThisQuarter,CasesOnHand,TotalCostToStoreThisQuarter,TotalSoldByStoreThisQuarter,TotalCostToStoreThisYTD,TotalSoldByStoreThisYTD 
1771,8,Q1 2024,1,2024,213,213,4,2939.4,2531.0,2939.4,2531.0
1772,8,Q1 2024,1,2024,214,214,4,10246.32,2543.0,10246.32,2543.0
1773,8,Q1 2024,1,2024,209,209,4,13768.92,2484.0,13768.92,2484.0
1774,8,Q1 2024,1,2024,216,216,4,13452.48,2570.0,13452.48,2570.0
1775,8,Q1 2024,1,2024,219,219,5,4704.12,2597.0,4704.12,2597.0
1776,8,Q1 2024,1,2024,206,206,4,4424.88,2459.0,4424.88,2459.0
1777,8,Q1 2024,1,2024,211,211,5,3519.48,2495.0,3519.48,2495.0
1778,8,Q1 2024,1,2024,215,215,4,4360.2,2564.0,4360.2,2564.0
1779,8,Q1 2024,1,2024,215,215,5,4618.2,2543.0,4618.2,2543.0
1780,8,Q1 2024,1,2024,212,212,5,4553.76,2506.0,4553.76,2506.0
1781,8,Q1 2024,1,2024,207,207,4,4197.96,2459.0,4197.96,2459.0
1782,8,Q1 2024,1,2024,207,207,4,4446.36,2465.0,4446.36,2465.0
1783,8,Q1 2024,1,2024,208,208,5,4218.24,2464.0,4218.24,2464.0
1784,8,Q1 2024,1,2024,212,212,4,4553.76,2535.0,4553.76,2535.0
1785,8,Q1 2024,1,2024,213,213,4,10965.24,2543.0,10965.24,2543.0
1786,8,Q1 2024,1,2024,211,211,4,3519.48,2497.0,3519.48,2497.0
1787,8,Q1 2024,1,2024,211,211,4,4279.08,2501.0,4279.08,2501.0
1788,8,Q1 2024,1,2024,217,217,4,4661.16,2576.0,4661.16,2576.0
1789,8,Q1 2024,1,2024,215,215,5,3586.2,2542.0,3586.2,2542.0
1790,8,Q1 2024,1,2024,219,219,5,34137.72,2596.0,34137.72,2596.0
1791,8,Q1 2024,1,2024,216,216,5,2592.0,2559.0,2592.0,2559.0
1792,8,Q1 2024,1,2024,212,212,5,6487.2,2512.0,6487.2,2512.0
1793,8,Q1 2024,1,2024,211,211,4,7975.8,2503.0,7975.8,2503.0
1794,8,Q1 2024,1,2024,215,215,5,3999.0,2541.0,3999.0,2541.0
1795,8,Q1 2024,1,2024,213,213,5,6620.04,2530.0,6620.04,2530.0
1796,8,Q1 2024,1,2024,209,209,5,2181.96,2463.0,2181.96,2463.0
1797,8,Q1 2024,1,2024,212,212,4,7072.32,2529.0,7072.32,2529.0
1798,8,Q1 2024,1,2024,213,213,5,4268.52,2521.0,4268.52,2521.0
1799,8,Q1 2024,1,2024,217,217,5,4322.64,2570.0,4322.64,2570.0
1800,8,Q1 2024,1,2024,208,208,5,6839.04,2461.0,6839.04,2461.0
1801,8,Q1 2024,1,2024,214,214,4,2054.4,2549.0,2054.4,2549.0
1802,8,Q1 2024,1,2024,218,218,4,10411.68,2601.0,10411.68,2601.0
1803,8,Q1 2024,1,2024,211,211,5,8304.96,2486.0,8304.96,2486.0
1804,8,Q1 2024,1,2024,208,208,5,8286.72,2459.0,8286.72,2459.0
1805,8,Q1 2024,1,2024,216,216,3,3317.76,2582.0,3317.76,2582.0
1806,8,Q1 2024,1,2024,212,212,4,8166.24,2533.0,8166.24,2533.0
1807,8,Q1 2024,1,2024,213,213,5,6952.32,2528.0,6952.32,2528.0
1808,8,Q1 2024,1,2024,209,209,5,4614.72,2464.0,4614.72,2464.0
1809,8,Q1 2024,1,2024,218,218,4,7821.84,2586.0,7821.84,2586.0
1810,8,Q1 2024,1,2024,224,224,4,8655.36,2679.0,8655.36,2679.0
1811,8,Q1 2024,1,2024,213,213,4,2402.64,2537.0,2402.64,2537.0
1812,8,Q1 2024,1,2024,210,210,5,6955.2,2485.0,6955.2,2485.0
1813,8,Q1 2024,1,2024,210,210,4,3654.0,2496.0,3654.0,2496.0
1814,8,Q1 2024,1,2024,218,218,5,4839.6,2575.0,4839.6,2575.0
1815,8,Q1 2024,1,2024,214,214,5,1720.56,2540.0,1720.56,2540.0
1816,8,Q1 2024,1,2024,212,212,4,8471.52,2520.0,8471.52,2520.0
1817,8,Q1 2024,1,2024,212,212,3,3663.36,2534.0,3663.36,2534.0
1818,8,Q1 2024,1,2024,215,215,4,3457.2,2561.0,3457.2,2561.0
1819,8,Q1 2024,1,2024,213,213,4,1738.08,2532.0,1738.08,2532.0
1820,8,Q1 2024,1,2024,217,217,5,6536.04,2569.0,6536.04,2569.0
1821,8,Q1 2024,1,2024,211,211,4,4684.2,2502.0,4684.2,2502.0
1822,8,Q1 2024,1,2024,218,218,4,4499.52,2583.0,4499.52,2583.0
1823,8,Q1 2024,1,2024,210,210,4,10029.6,2491.0,10029.6,2491.0
1824,8,Q1 2024,1,2024,209,209,5,4163.28,2474.0,4163.28,2474.0
1825,8,Q1 2024,1,2024,217,217,4,7785.96,2583.0,7785.96,2583.0
1826,8,Q1 2024,1,2024,213,213,4,6773.4,2544.0,6773.4,2544.0
1827,8,Q1 2024,1,2024,215,215,5,9881.4,2547.0,9881.4,2547.0
1828,8,Q1 2024,1,2024,214,214,4,10040.88,2555.0,10040.88,2555.0
1829,8,Q1 2024,1,2024,212,212,5,6792.48,2513.0,6792.48,2513.0
1830,8,Q1 2024,1,2024,214,214,4,5880.72,2535.0,5880.72,2535.0
1831,8,Q1 2024,1,2024,215,215,4,3999.0,2562.0,3999.0,2562.0
1832,8,Q1 2024,1,2024,209,209,4,3536.28,2488.0,3536.28,2488.0
1833,8,Q1 2024,1,2024,214,214,5,7139.04,2534.0,7139.04,2534.0
1834,8,Q1 2024,1,2024,218,218,5,4054.8,2587.0,4054.8,2587.0
1835,8,Q1 2024,1,2024,214,214,4,4571.04,2541.0,4571.04,2541.0
1836,8,Q1 2024,1,2024,210,210,4,8038.8,2498.0,8038.8,2498.0
1837,8,Q1 2024,1,2024,214,214,5,7678.32,2537.0,7678.32,2537.0
1838,8,Q1 2024,1,2024,214,214,5,4622.4,2531.0,4622.4,2531.0
1839,8,Q1 2024,1,2024,208,208,5,4368.0,2451.0,4368.0,2451.0
1840,8,Q1 2024,1,2024,214,214,3,4442.64,2543.0,4442.64,2543.0
1841,8,Q1 2024,1,2024,211,211,6,4025.88,2494.0,4025.88,2494.0
1842,8,Q1 2024,1,2024,210,210,5,2217.6,2485.0,2217.6,2485.0
1843,8,Q1 2024,1,2024,209,209,4,5843.64,2475.0,5843.64,2475.0
1844,8,Q1 2024,1,2024,217,217,5,8280.72,2566.0,8280.72,2566.0
1845,8,Q1 2024,1,2024,216,216,5,6168.96,2552.0,6168.96,2552.0
1846,8,Q1 2024,1,2024,211,211,4,4203.12,2504.0,4203.12,2504.0
1847,8,Q1 2024,1,2024,219,219,4,7542.36,2588.0,7542.36,2588.0
1848,8,Q1 2024,1,2024,210,210,5,9853.2,2480.0,9853.2,2480.0
1849,8,Q1 2024,1,2024,211,211,4,5570.4,2506.0,5570.4,2506.0
1850,8,Q1 2024,1,2024,207,207,5,3552.12,2450.0,3552.12,2450.0
1851,8,Q1 2024,1,2024,213,213,4,6952.32,2531.0,6952.32,2531.0
1852,8,Q1 2024,1,2024,213,213,5,4191.84,2524.0,4191.84,2524.0
1853,8,Q1 2024,1,2024,210,210,4,8366.4,2492.0,8366.4,2492.0
1854,8,Q1 2024,1,2024,217,217,4,4036.2,2576.0,4036.2,2576.0
1855,8,Q1 2024,1,2024,210,210,5,5594.4,2490.0,5594.4,2490.0
1856,8,Q1 2024,1,2024,217,217,5,7681.8,2569.0,7681.8,2569.0
1857,8,Q1 2024,1,2024,209,209,5,9204.36,2474.0,9204.36,2474.0
1858,8,Q1 2024,1,2024,207,207,4,7849.44,2468.0,7849.44,2468.0
1859,8,Q1 2024,1,2024,216,216,6,3240.0,2550.0,3240.0,2550.0
1860,8,Q1 2024,1,2024,211,211,4,9039.24,2503.0,9039.24,2503.0
1861,8,Q1 2024,1,2024,209,209,5,2834.04,2482.0,2834.04,2482.0
1862,8,Q1 2024,1,2024,210,210,4,2016.0,2501.0,2016.0,2501.0
1863,8,Q1 2024,1,2024,202,202,5,1236.24,2387.0,1236.24,2387.0
1864,8,Q1 2024,1,2024,217,217,5,3593.52,2553.0,3593.52,2553.0
1865,8,Q1 2024,1,2024,216,216,4,7179.84,2566.0,7179.84,2566.0
1866,8,Q1 2024,1,2024,214,214,4,7472.88,2544.0,7472.88,2544.0
1867,8,Q1 2024,1,2024,205,205,5,3616.2,2428.0,3616.2,2428.0
1868,8,Q1 2024,1,2024,215,215,5,5805.0,2545.0,5805.0,2545.0
1869,8,Q1 2024,1,2024,215,215,4,3483.0,2557.0,3483.0,2557.0
1870,8,Q1 2024,1,2024,216,216,4,8112.96,2575.0,8112.96,2575.0
1871,8,Q1 2024,1,2024,215,215,5,8281.8,2540.0,8281.8,2540.0
1872,8,Q1 2024,1,2024,214,214,5,2285.52,2538.0,2285.52,2538.0
1873,8,Q1 2024,1,2024,216,216,4,5184.0,2580.0,5184.0,2580.0
1874,8,Q1 2024,1,2024,209,209,3,2934.36,2486.0,2934.36,2486.0
1875,8,Q1 2024,1,2024,205,205,5,1869.6,2416.0,1869.6,2416.0
1876,8,Q1 2024,1,2024,212,212,4,8369.76,2511.0,8369.76,2511.0
1877,8,Q1 2024,1,2024,207,207,4,3204.36,2455.0,3204.36,2455.0
1878,8,Q1 2024,1,2024,209,209,5,3235.32,2474.0,3235.32,2474.0
1879,8,Q1 2024,1,2024,210,210,5,3250.8,2487.0,3250.8,2487.0
1880,8,Q1 2024,1,2024,215,215,4,3328.2,2561.0,3328.2,2561.0
1881,8,Q1 2024,1,2024,204,204,5,3157.92,2423.0,3157.92,2423.0
1882,8,Q1 2024,1,2024,222,222,5,3436.56,2627.0,3436.56,2627.0
1883,8,Q1 2024,1,2024,206,206,5,3188.88,2435.0,3188.88,2435.0
1884,8,Q1 2024,1,2024,214,214,4,3312.72,2538.0,3312.72,2538.0
1885,8,Q1 2024,1,2024,211,211,4,3266.28,2497.0,3266.28,2497.0
1886,8,Q1 2024,1,2024,216,216,5,3343.68,2563.0,3343.68,2563.0
1887,8,Q1 2024,1,2024,215,215,5,3328.2,2537.0,3328.2,2537.0
1888,8,Q1 2024,1,2024,210,210,5,3250.8,2475.0,3250.8,2475.0
1889,8,Q1 2024,1,2024,219,219,4,3390.12,2592.0,3390.12,2592.0
1890,8,Q1 2024,1,2024,202,202,4,3126.96,2397.0,3126.96,2397.0
1891,8,Q1 2024,1,2024,217,217,5,3359.16,2567.0,3359.16,2567.0
1892,8,Q1 2024,1,2024,219,219,4,3390.12,2593.0,3390.12,2593.0
1893,8,Q1 2024,1,2024,216,216,4,3343.68,2561.0,3343.68,2561.0
1894,8,Q1 2024,1,2024,214,214,4,3312.72,2533.0,3312.72,2533.0
1895,8,Q1 2024,1,2024,210,210,4,1436.4,2496.0,1436.4,2496.0
1896,8,Q1 2024,1,2024,212,212,4,1526.4,2508.0,1526.4,2508.0
1897,8,Q1 2024,1,2024,214,214,4,3595.2,2542.0,3595.2,2542.0
1898,8,Q1 2024,1,2024,212,212,4,4426.56,2533.0,4426.56,2533.0
1899,8,Q1 2024,1,2024,207,207,3,3278.88,2470.0,3278.88,2470.0
1900,8,Q1 2024,1,2024,221,221,5,3978.0,2628.0,3978.0,2628.0
1901,8,Q1 2024,1,2024,216,216,5,7179.84,2549.0,7179.84,2549.0
1902,8,Q1 2024,1,2024,213,213,4,7233.48,2526.0,7233.48,2526.0
1903,8,Q1 2024,1,2024,213,213,4,2939.4,2525.0,2939.4,2525.0
1904,8,Q1 2024,1,2024,210,210,4,1587.6,2495.0,1587.6,2495.0
1905,8,Q1 2024,1,2024,212,212,4,10125.12,2522.0,10125.12,2522.0
1906,8,Q1 2024,1,2024,215,215,4,3250.8,2561.0,3250.8,2561.0
1907,8,Q1 2024,1,2024,214,214,4,2003.04,2543.0,2003.04,2543.0
1908,8,Q1 2024,1,2024,216,216,4,9694.08,2568.0,9694.08,2568.0
1909,8,Q1 2024,1,2024,213,213,5,3143.88,2515.0,3143.88,2515.0
1910,8,Q1 2024,1,2024,217,217,4,1953.0,2584.0,1953.0,2584.0
1911,8,Q1 2024,1,2024,207,207,4,5489.64,2457.0,5489.64,2457.0
1912,8,Q1 2024,1,2024,213,213,4,6287.76,2532.0,6287.76,2532.0
1913,8,Q1 2024,1,2024,215,215,4,5753.4,2560.0,5753.4,2560.0
1914,8,Q1 2024,1,2024,211,211,4,8988.6,2502.0,8988.6,2502.0
1915,8,Q1 2024,1,2024,215,215,5,10191.0,2536.0,10191.0,2536.0
1916,8,Q1 2024,1,2024,215,215,4,4669.8,2552.0,4669.8,2552.0
1917,8,Q1 2024,1,2024,212,212,5,6588.96,2498.0,6588.96,2498.0
1918,8,Q1 2024,1,2024,214,214,5,4442.64,2533.0,4442.64,2533.0
1919,8,Q1 2024,1,2024,216,216,5,8268.48,2552.0,8268.48,2552.0
1920,8,Q1 2024,1,2024,212,212,4,5037.12,2517.0,5037.12,2517.0
1921,8,Q1 2024,1,2024,219,219,5,1997.28,2587.0,1997.28,2587.0
1922,8,Q1 2024,1,2024,213,213,4,1738.08,2515.0,1738.08,2515.0
1923,8,Q1 2024,1,2024,224,224,4,7123.2,2666.0,7123.2,2666.0
1924,8,Q1 2024,1,2024,208,208,4,2970.24,2464.0,2970.24,2464.0
1925,8,Q1 2024,1,2024,213,213,4,6722.28,2521.0,6722.28,2521.0
1926,8,Q1 2024,1,2024,217,217,4,9530.64,2594.0,9530.64,2594.0
1927,8,Q1 2024,1,2024,34,34,1,934.32,389.0,934.32,389.0
1928,8,Q1 2024,1,2024,33,33,1,906.84,379.0,906.84,379.0
1929,8,Q1 2024,1,2024,12,12,1,185.76,123.0,185.76,123.0
1930,8,Q1 2024,1,2024,14,14,2,216.72,143.0,216.72,143.0
1931,8,Q1 2024,1,2024,11,11,2,170.28,107.0,170.28,107.0
1932,8,Q1 2024,1,2024,12,12,2,156.96,116.0,156.96,116.0
1933,8,Q1 2024,1,2024,13,13,2,170.04,128.0,170.04,128.0
1934,8,Q1 2024,1,2024,13,13,2,170.04,125.0,170.04,125.0
1935,8,Q1 2024,1,2024,12,12,2,156.96,115.0,156.96,115.0
1936,8,Q1 2024,1,2024,12,12,2,156.96,114.0,156.96,114.0
1937,8,Q1 2024,1,2024,12,12,2,156.96,121.0,156.96,121.0
1938,8,Q1 2024,1,2024,12,12,2,156.96,119.0,156.96,119.0
1939,8,Q1 2024,1,2024,13,13,1,170.04,134.0,170.04,134.0
1940,8,Q1 2024,1,2024,12,12,2,113.76,114.0,113.76,114.0
1941,8,Q1 2024,1,2024,12,12,2,113.76,119.0,113.76,119.0
1942,8,Q1 2024,1,2024,12,12,2,113.76,120.0,113.76,120.0
1943,8,Q1 2024,1,2024,12,12,2,113.76,114.0,113.76,114.0
1944,8,Q1 2024,1,2024,12,12,2,113.76,118.0,113.76,118.0
1945,8,Q1 2024,1,2024,12,12,2,113.76,116.0,113.76,116.0
1946,8,Q1 2024,1,2024,13,13,2,123.24,127.0,123.24,127.0
1947,8,Q1 2024,1,2024,11,11,2,143.88,100.0,143.88,100.0
1948,8,Q1 2024,1,2024,13,13,2,170.04,126.0,170.04,126.0
1949,8,Q1 2024,1,2024,12,12,2,156.96,120.0,156.96,120.0
1950,8,Q1 2024,1,2024,13,13,2,170.04,134.0,170.04,134.0
1951,8,Q1 2024,1,2024,11,11,2,104.28,102.0,104.28,102.0
1952,8,Q1 2024,1,2024,11,11,1,104.28,111.0,104.28,111.0
1953,8,Q1 2024,1,2024,13,13,2,123.24,125.0,123.24,125.0
1954,8,Q1 2024,1,2024,13,13,2,123.24,129.0,123.24,129.0
1955,8,Q1 2024,1,2024,12,12,2,113.76,118.0,113.76,118.0
1956,8,Q1 2024,1,2024,10,10,2,94.8,96.0,94.8,96.0
1957,8,Q1 2024,1,2024,13,13,2,170.04,131.0,170.04,131.0
1958,8,Q1 2024,1,2024,13,13,2,170.04,127.0,170.04,127.0
1959,8,Q1 2024,1,2024,12,12,2,185.76,117.0,185.76,117.0
1960,8,Q1 2024,1,2024,12,12,2,185.76,119.0,185.76,119.0
1961,8,Q1 2024,1,2024,11,11,2,170.28,108.0,170.28,108.0
1962,8,Q1 2024,1,2024,216,216,5,4613.76,2555.0,4613.76,2555.0
1963,8,Q1 2024,1,2024,214,214,4,3466.8,2540.0,3466.8,2540.0
1964,8,Q1 2024,1,2024,43,43,4,1016.52,459.0,1016.52,459.0
1965,8,Q1 2024,1,2024,210,210,5,3880.8,2483.0,3880.8,2483.0
1966,8,Q1 2024,1,2024,43,43,5,567.6,457.0,567.6,457.0
1967,8,Q1 2024,1,2024,42,42,5,1401.12,448.0,1401.12,448.0
1968,8,Q1 2024,1,2024,215,215,5,1367.4,2543.0,1367.4,2543.0
1969,8,Q1 2024,1,2024,220,220,4,2006.4,2611.0,2006.4,2611.0
1970,8,Q1 2024,1,2024,214,214,4,1617.84,2544.0,1617.84,2544.0
1971,8,Q1 2024,1,2024,214,214,4,4725.12,2529.0,4725.12,2529.0
1972,8,Q1 2024,1,2024,210,210,4,7484.4,2498.0,7484.4,2498.0
1973,8,Q1 2024,1,2024,214,214,4,6317.28,2544.0,6317.28,2544.0
1974,8,Q1 2024,1,2024,217,217,4,6744.36,2576.0,6744.36,2576.0
1975,8,Q1 2024,1,2024,219,219,5,6806.52,2589.0,6806.52,2589.0
1976,8,Q1 2024,1,2024,215,215,5,6682.2,2532.0,6682.2,2532.0
1977,8,Q1 2024,1,2024,211,211,5,6557.88,2496.0,6557.88,2496.0
1978,8,Q1 2024,1,2024,216,216,5,3602.88,2551.0,3602.88,2551.0
1979,8,Q1 2024,1,2024,212,212,4,3536.16,2516.0,3536.16,2516.0
1980,8,Q1 2024,1,2024,216,216,5,3602.88,2562.0,3602.88,2562.0
1981,8,Q1 2024,1,2024,211,211,5,3519.48,2499.0,3519.48,2499.0
1982,8,Q1 2024,1,2024,216,216,4,3602.88,2562.0,3602.88,2562.0
1983,8,Q1 2024,1,2024,211,211,5,5798.28,2499.0,5798.28,2499.0
1984,8,Q1 2024,1,2024,215,215,5,3586.2,2550.0,3586.2,2550.0
1985,8,Q1 2024,1,2024,217,217,5,3619.56,2569.0,3619.56,2569.0
1986,8,Q1 2024,1,2024,208,208,5,3469.44,2450.0,3469.44,2450.0
1987,8,Q1 2024,1,2024,220,220,4,3669.6,2619.0,3669.6,2619.0
1988,8,Q1 2024,1,2024,210,210,4,3502.8,2502.0,3502.8,2502.0
1989,8,Q1 2024,1,2024,217,217,4,3619.56,2573.0,3619.56,2573.0
1990,8,Q1 2024,1,2024,208,208,5,3469.44,2462.0,3469.44,2462.0
1991,8,Q1 2024,1,2024,209,209,5,3486.12,2468.0,3486.12,2468.0
1992,8,Q1 2024,1,2024,213,213,5,3552.84,2525.0,3552.84,2525.0
1993,8,Q1 2024,1,2024,213,213,4,3552.84,2524.0,3552.84,2524.0
1994,8,Q1 2024,1,2024,220,220,5,3669.6,2600.0,3669.6,2600.0
1995,8,Q1 2024,1,2024,213,213,4,3552.84,2537.0,3552.84,2537.0
1996,8,Q1 2024,1,2024,215,215,4,5908.2,2548.0,5908.2,2548.0
1997,8,Q1 2024,1,2024,206,206,5,4919.28,2433.0,4919.28,2433.0
1998,8,Q1 2024,1,2024,211,211,4,3519.48,2515.0,3519.48,2515.0
1999,8,Q1 2024,1,2024,216,216,4,3602.88,2572.0,3602.88,2572.0
2000,8,Q1 2024,1,2024,213,213,5,3552.84,2524.0,3552.84,2524.0
2001,8,Q1 2024,1,2024,217,217,5,3619.56,2566.0,3619.56,2566.0
2002,8,Q1 2024,1,2024,216,216,5,6713.28,2546.0,6713.28,2546.0
2003,8,Q1 2024,1,2024,207,207,4,6433.56,2461.0,6433.56,2461.0
2004,8,Q1 2024,1,2024,219,219,4,6806.52,2609.0,6806.52,2609.0
2005,8,Q1 2024,1,2024,214,214,4,7678.32,2536.0,7678.32,2536.0
2006,8,Q1 2024,1,2024,219,219,4,7857.72,2607.0,7857.72,2607.0
2007,8,Q1 2024,1,2024,210,210,4,7534.8,2489.0,7534.8,2489.0
2008,8,Q1 2024,1,2024,214,214,4,7678.32,2535.0,7678.32,2535.0
2009,8,Q1 2024,1,2024,210,210,4,7534.8,2504.0,7534.8,2504.0
2010,8,Q1 2024,1,2024,213,213,4,7642.44,2539.0,7642.44,2539.0
2011,8,Q1 2024,1,2024,213,213,5,7642.44,2527.0,7642.44,2527.0
2012,8,Q1 2024,1,2024,205,205,5,3419.4,2415.0,3419.4,2415.0
2013,8,Q1 2024,1,2024,215,215,4,3586.2,2560.0,3586.2,2560.0
2014,8,Q1 2024,1,2024,214,214,5,5880.72,2524.0,5880.72,2524.0
2015,8,Q1 2024,1,2024,213,213,4,3552.84,2524.0,3552.84,2524.0
2016,8,Q1 2024,1,2024,211,211,4,3519.48,2509.0,3519.48,2509.0
2017,8,Q1 2024,1,2024,220,220,5,3669.6,2603.0,3669.6,2603.0
2018,8,Q1 2024,1,2024,220,220,4,3669.6,2616.0,3669.6,2616.0
2019,8,Q1 2024,1,2024,214,214,5,3569.52,2533.0,3569.52,2533.0
2020,8,Q1 2024,1,2024,211,211,5,13900.68,2490.0,13900.68,2490.0
2021,8,Q1 2024,1,2024,215,215,4,5134.2,2553.0,5134.2,2553.0
2022,8,Q1 2024,1,2024,219,219,3,5229.72,2610.0,5229.72,2610.0
2023,8,Q1 2024,1,2024,209,209,4,4990.92,2491.0,4990.92,2491.0
2024,8,Q1 2024,1,2024,215,215,5,11326.2,2548.0,11326.2,2548.0
2025,8,Q1 2024,1,2024,208,208,4,10957.44,2479.0,10957.44,2479.0
2026,8,Q1 2024,1,2024,214,214,5,11273.52,2536.0,11273.52,2536.0
2027,8,Q1 2024,1,2024,208,208,5,4442.88,2461.0,4442.88,2461.0
2028,8,Q1 2024,1,2024,216,216,4,2332.8,2563.0,2332.8,2563.0
2029,8,Q1 2024,1,2024,216,216,4,5598.72,2546.0,5598.72,2546.0
2030,8,Q1 2024,1,2024,208,208,5,5865.6,2461.0,5865.6,2461.0
2031,8,Q1 2024,1,2024,206,206,4,7811.52,2446.0,7811.52,2446.0
2032,8,Q1 2024,1,2024,211,211,5,1671.12,2495.0,1671.12,2495.0
2033,8,Q1 2024,1,2024,213,213,5,3195.0,2543.0,3195.0,2543.0
2034,8,Q1 2024,1,2024,219,219,4,10485.72,2592.0,10485.72,2592.0
2035,8,Q1 2024,1,2024,214,214,4,10246.32,2553.0,10246.32,2553.0
2036,8,Q1 2024,1,2024,214,214,4,5880.72,2535.0,5880.72,2535.0
2037,8,Q1 2024,1,2024,81,81,2,3392.28,945.0,3392.28,945.0
2038,8,Q1 2024,1,2024,83,83,2,3476.04,980.0,3476.04,980.0
2039,8,Q1 2024,1,2024,82,82,2,3434.16,967.0,3434.16,967.0
2040,8,Q1 2024,1,2024,85,85,2,3559.8,1001.0,3559.8,1001.0
2041,8,Q1 2024,1,2024,216,216,4,8527.68,2560.0,8527.68,2560.0
2042,8,Q1 2024,1,2024,214,214,4,7190.4,2539.0,7190.4,2539.0
2043,8,Q1 2024,1,2024,211,211,5,5924.88,2501.0,5924.88,2501.0
2044,8,Q1 2024,1,2024,34,34,1,2239.92,389.0,2239.92,389.0
2045,8,Q1 2024,1,2024,33,33,2,2174.04,372.0,2174.04,372.0
2046,8,Q1 2024,1,2024,35,35,2,2305.8,393.0,2305.8,393.0
2047,8,Q1 2024,1,2024,214,214,5,7601.28,2535.0,7601.28,2535.0
2048,8,Q1 2024,1,2024,216,216,4,2021.76,2573.0,2021.76,2573.0
2049,8,Q1 2024,1,2024,214,214,4,6471.36,2541.0,6471.36,2541.0
2050,8,Q1 2024,1,2024,212,212,4,2264.16,2522.0,2264.16,2522.0
2051,8,Q1 2024,1,2024,213,213,4,6773.4,2534.0,6773.4,2534.0
2052,8,Q1 2024,1,2024,217,217,4,5572.56,2588.0,5572.56,2588.0
2053,8,Q1 2024,1,2024,212,212,5,7301.28,2516.0,7301.28,2516.0
2054,8,Q1 2024,1,2024,212,212,5,5774.88,2500.0,5774.88,2500.0
2055,8,Q1 2024,1,2024,211,211,4,6988.32,2509.0,6988.32,2509.0
2056,8,Q1 2024,1,2024,218,218,4,4054.8,2596.0,4054.8,2596.0
2057,8,Q1 2024,1,2024,213,213,4,7591.32,2527.0,7591.32,2527.0
2058,8,Q1 2024,1,2024,210,210,4,1486.8,2486.0,1486.8,2486.0
2059,8,Q1 2024,1,2024,221,221,5,7319.52,2617.0,7319.52,2617.0
2060,8,Q1 2024,1,2024,210,210,4,7988.4,2494.0,7988.4,2494.0
2061,8,Q1 2024,1,2024,217,217,5,7134.96,2570.0,7134.96,2570.0
2062,8,Q1 2024,1,2024,215,215,4,9262.2,2558.0,9262.2,2558.0
2063,8,Q1 2024,1,2024,209,209,5,9254.52,2478.0,9254.52,2478.0
2064,8,Q1 2024,1,2024,216,216,5,9305.28,2568.0,9305.28,2568.0
2065,8,Q1 2024,1,2024,208,208,6,9210.24,2447.0,9210.24,2447.0
2066,8,Q1 2024,1,2024,219,219,5,17318.52,2591.0,17318.52,2591.0
2067,8,Q1 2024,1,2024,210,210,4,30214.8,2487.0,30214.8,2487.0
2068,8,Q1 2024,1,2024,209,209,5,27562.92,2468.0,27562.92,2468.0
2069,8,Q1 2024,1,2024,220,220,4,29013.6,2618.0,29013.6,2618.0
2070,8,Q1 2024,1,2024,216,216,4,17081.28,2558.0,17081.28,2558.0
2071,8,Q1 2024,1,2024,217,217,4,17160.36,2576.0,17160.36,2576.0
2072,8,Q1 2024,1,2024,207,207,5,16369.56,2443.0,16369.56,2443.0
2073,8,Q1 2024,1,2024,220,220,4,10533.6,2613.0,10533.6,2613.0
2074,8,Q1 2024,1,2024,218,218,3,9391.44,2601.0,9391.44,2601.0
2075,8,Q1 2024,1,2024,216,216,5,16822.08,2561.0,16822.08,2561.0
1,9,Q1 2024,1,2024,170.25,170.25,6,5087.07,1978.0,5087.07,1978.0
2,9,Q1 2024,1,2024,165.25,165.25,6,3549.57,1919.0,3549.57,1919.0
3,9,Q1 2024,1,2024,170.25,170.25,6,8151.57,1992.0,8151.57,1992.0
4,9,Q1 2024,1,2024,172.25,172.25,6,8247.33,2015.0,8247.33,2015.0
5,9,Q1 2024,1,2024,176.25,176.25,6,6323.85,2062.0,6323.85,2062.0
6,9,Q1 2024,1,2024,168.25,168.25,6,4038.0,1960.0,4038.0,1960.0
7,9,Q1 2024,1,2024,169.25,169.25,6,23539.29,1974.0,23539.29,1974.0
8,9,Q1 2024,1,2024,171.25,171.25,6,10254.45,2001.0,10254.45,2001.0
9,9,Q1 2024,1,2024,169.25,169.25,6,7291.29,1980.0,7291.29,1980.0
10,9,Q1 2024,1,2024,170.25,170.25,7,9785.97,1984.0,9785.97,1984.0
11,9,Q1 2024,1,2024,130,130,96,10904.4,402.0,10904.4,402.0
12,9,Q1 2024,1,2024,166.25,166.25,7,1995.0,1933.0,1995.0,1933.0
13,9,Q1 2024,1,2024,169.25,169.25,7,5057.19,1966.0,5057.19,1966.0
14,9,Q1 2024,1,2024,167.25,167.25,6,6000.93,1951.0,6000.93,1951.0
15,9,Q1 2024,1,2024,164.25,164.25,6,5893.29,1915.0,5893.29,1915.0
16,9,Q1 2024,1,2024,170.25,170.25,6,7130.07,1990.0,7130.07,1990.0
17,9,Q1 2024,1,2024,172.25,172.25,6,8247.33,2014.0,8247.33,2014.0
18,9,Q1 2024,1,2024,171.25,171.25,7,7171.95,1995.0,7171.95,1995.0
19,9,Q1 2024,1,2024,129,129,96,3870.0,395.0,3870.0,395.0
20,9,Q1 2024,1,2024,165.25,165.25,6,5929.17,1931.0,5929.17,1931.0
